"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005913","CC","GO:0005913","cell-cell adherens junction","24/2814","79/18678",0.000416713311902122,0.00238663078634852,0.00154794766578692,"1499/10397/1266/1525/302/1656/1495/7082/3875/10298/6282/1982/5499/10611/1500/11187/81607/87/10580/9124/1824/1832/29766/3655",24
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","17/2707","44/17913",0.000121507655871265,0.00240836553775183,0.00202615670080795,"5611/3309/3303/4690/9709/8440/2907/598/51009/258010/51283/10488/6449/27248/23645/7009/91319",17
"GO:0043022","MF","GO:0043022","ribosome binding","19/2741","47/16969",6.00144080060668e-05,0.00244493479572542,0.00205724446666105,"1984/3309/3954/6731/3692/1965/2332/143244/84305/2107/83939/6728/51119/56648/6730/54915/29789/27335/5018",19
"GO:0034243","BP","GO:0034243","regulation of transcription elongation from RNA polymerase II promoter","11/2707","22/17913",0.000128278803308019,0.00253383698080582,0.00213171576197157,"10771/2962/54623/23476/80349/3192/55837/7936/23168/2146/25920",11
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process","13/2707","29/17913",0.00012984055640389,0.00255590245962178,0.00215027943806586,"1841/30833/9519/6996/79077/55270/8930/1854/51071/132/4913/2987/23583",13
"GO:2001235","BP","GO:2001235","positive regulation of apoptotic signaling pathway","46/2707","178/17913",0.000131111244091504,0.00257210727316712,0.00216391253945166,"26471/6498/7157/7531/4690/664/201163/7164/7057/7078/8682/1649/26355/51330/56947/8440/1495/835/5534/5728/4763/10105/9500/598/6422/572/5499/2923/10059/81618/3625/51024/138151/400916/578/637/467/5062/3624/7529/9141/2810/6788/7532/6789/10971",46
"GO:0019867","CC","GO:0019867","outer membrane","47/2814","193/18678",0.000455108084573765,0.00258516313614442,0.00167671399579808,"664/55333/55326/55669/4257/80347/3429/57103/2631/56947/56910/3099/25813/598/7416/2180/572/2010/139341/51100/4891/10059/10651/23111/11331/10204/1267/51001/445/51024/5894/578/637/3032/79073/55847/1717/116151/89941/23446/706/80777/23645/51566/4830/10953/81890",47
"GO:0019207","MF","GO:0019207","kinase regulator activity","44/2741","154/16969",6.97525753931634e-05,0.00262119470220986,0.0022055550547157,"5611/3315/11261/4690/9314/1946/5577/801/808/3326/219771/5575/2950/8649/2065/1616/1030/5605/1028/1460/1026/9555/57761/100133941/5859/4331/8826/5573/2764/5062/1027/1032/57551/10519/2011/1029/51347/2810/64223/6788/7532/6789/805/4869",44
"GO:0019003","MF","GO:0019003","GDP binding","22/2741","59/16969",6.99358244986621e-05,0.00262119470220986,0.0022055550547157,"5912/388/57826/51143/387/6729/51552/6237/7879/57403/58528/6009/85004/5898/2773/5878/5911/5901/3845/55207/22931/5899",22
"GO:1903405","BP","GO:1903405","protein localization to nuclear body","7/2707","10/17913",0.000140501491178594,0.00272838706518432,0.00229539064891344,"10694/10574/10576/908/10575/22948/7203",7
"GO:1904851","BP","GO:1904851","positive regulation of establishment of protein localization to telomere","7/2707","10/17913",0.000140501491178594,0.00272838706518432,0.00229539064891344,"10694/10574/10576/908/10575/22948/7203",7
"GO:1904867","BP","GO:1904867","protein localization to Cajal body","7/2707","10/17913",0.000140501491178594,0.00272838706518432,0.00229539064891344,"10694/10574/10576/908/10575/22948/7203",7
"GO:0098641","MF","GO:0098641","cadherin binding involved in cell-cell adhesion","10/2741","17/16969",7.69934064781756e-05,0.00277472391807887,0.0023347393300467,"1266/302/3875/10298/6282/5499/10611/11187/9124/29766",10
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","77/2707","341/17913",0.000146133728134244,0.00282820427379001,0.00237936681569631,"3643/26471/10140/22933/3303/1452/678/5702/3320/664/201163/90637/23112/5049/9709/5305/11040/2332/26263/5701/5747/3099/23367/5728/6093/9817/5706/5208/572/8660/23640/5705/208/1454/4898/51322/754/55737/9528/116224/220441/51100/5704/7832/4193/258010/2308/400410/9978/6872/6829/3300/2773/6885/160418/23530/4478/9475/25898/79068/472/51667/65992/405/6449/10769/79066/246175/10241/3949/203228/26058/26234/8570/26137/5899/7538",77
"GO:0006364","BP","GO:0006364","rRNA processing","41/2707","154/17913",0.000148521162563111,0.00286130487937353,0.00240721433832216,"23160/54512/9277/51602/28987/51018/22894/51093/23560/85395/55623/55759/25879/10360/23481/10438/57418/4809/51119/114049/55272/11340/54881/92856/27292/51504/10412/55661/9775/10200/83732/404672/10528/57109/81887/29960/54555/55636/2091/23378/22803",41
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process","47/2707","184/17913",0.000150313059844134,0.00286130487937353,0.00240721433832216,"3643/9631/26471/7157/125061/3692/6888/5162/57103/3939/51660/3099/9688/6120/23475/5160/5208/1738/53371/8566/2023/51181/51071/9818/8050/3418/5315/93100/8473/10762/5903/5230/226/4190/4928/405/55526/25874/133686/55191/2821/26137/2026/2584/10891/54981/5211",47
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process","46/2707","179/17913",0.000151021313782002,0.00286130487937353,0.00240721433832216,"3643/9631/26471/7157/125061/3692/6888/5162/57103/3939/51660/3099/9688/6120/23475/5160/5208/1738/53371/2023/51181/51071/9818/8050/3418/5315/93100/8473/10762/5903/5230/226/4190/4928/405/55526/25874/133686/55191/2821/26137/2026/2584/10891/54981/5211",46
"GO:0046496","BP","GO:0046496","nicotinamide nucleotide metabolic process","46/2707","179/17913",0.000151021313782002,0.00286130487937353,0.00240721433832216,"3643/9631/26471/7157/125061/3692/6888/5162/57103/3939/51660/3099/9688/6120/23475/5160/5208/1738/53371/2023/51181/51071/9818/8050/3418/5315/93100/8473/10762/5903/5230/226/4190/4928/405/55526/25874/133686/55191/2821/26137/2026/2584/10891/54981/5211",46
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator","46/2707","179/17913",0.000151021313782002,0.00286130487937353,0.00240721433832216,"4194/7157/51499/387893/112858/1459/5300/51230/8550/79813/5984/10269/3622/6749/1108/5810/8148/1655/5931/6884/83596/6881/754/6873/83695/6883/6879/1460/4193/23212/28996/1107/6119/6872/133746/84154/64769/6117/1457/3065/4582/472/3190/4839/3066/11073",46
"GO:0006479","BP","GO:0006479","protein methylation","44/2707","169/17913",0.000151328580955037,0.00286130487937353,0.00240721433832216,"1499/115294/55209/3006/1786/387893/54623/2935/6634/5929/79813/2107/55352/11137/23476/3276/51451/7799/64324/4297/11091/80349/84661/7832/26097/9555/23512/51504/8473/63925/4000/64754/55904/8726/6628/4204/7936/5926/55011/23168/2146/2091/80854/151194",44
"GO:0008213","BP","GO:0008213","protein alkylation","44/2707","169/17913",0.000151328580955037,0.00286130487937353,0.00240721433832216,"1499/115294/55209/3006/1786/387893/54623/2935/6634/5929/79813/2107/55352/11137/23476/3276/51451/7799/64324/4297/11091/80349/84661/7832/26097/9555/23512/51504/8473/63925/4000/64754/55904/8726/6628/4204/7936/5926/55011/23168/2146/2091/80854/151194",44
"GO:0000209","BP","GO:0000209","protein polyubiquitination","67/2707","288/17913",0.000154796328228571,0.00291727637592729,0.00245430312987767,"1499/255488/5702/114907/5691/267/5707/26263/3429/148203/9320/23608/5701/64795/5690/10213/81858/126433/55658/57542/9373/5695/5706/5694/5718/9491/4008/5705/5709/25847/115290/51529/5720/5708/220441/23014/5704/10425/54461/5689/80351/7174/10075/51283/6049/9978/6872/5685/5717/865/5710/5715/10193/5696/26232/5684/10299/9520/5714/5686/6500/26234/23291/26118/5719/26224/80829",67
"GO:0030663","CC","GO:0030663","COPI-coated vesicle membrane","9/2814","18/18678",0.000524955500613292,0.00295767611321148,0.00191832262526209,"9276/22820/1315/57410/1314/10959/11015/11014/372",9
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","15/2707","37/17913",0.000160616676591182,0.00301707404263436,0.00253826285607118,"1499/10694/10574/10576/908/8550/10575/65057/3181/22948/80351/7203/472/5073/3178",15
"GO:0030291","MF","GO:0030291","protein serine/threonine kinase inhibitor activity","14/2741","30/16969",8.77570276251376e-05,0.00304549388462051,0.00256257363318628,"3315/5577/5575/1030/1028/1026/9555/5573/1027/1032/10519/1029/2810/7532",14
"GO:0071349","BP","GO:0071349","cellular response to interleukin-12","18/2707","49/17913",0.000165350590472663,0.00308582855206775,0.00259610598985445,"829/27250/6627/6888/6648/302/3716/5034/3185/9049/3181/5306/5898/4478/5062/1072/4507/9446",18
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","18/2707","49/17913",0.000165350590472663,0.00308582855206775,0.00259610598985445,"6498/7057/7078/8682/51330/1495/5728/4763/6422/5499/2923/81618/637/467/5062/3624/6788/6789",18
"GO:0002102","CC","GO:0002102","podosome","12/2814","29/18678",0.000563335414837372,0.00312313153985839,0.00202563555482575,"2017/7171/7082/9948/6624/64147/9644/23022/6455/5782/6840/3190",12
"GO:0080008","CC","GO:0080008","Cul4-RING E3 ubiquitin ligase complex","12/2814","29/18678",0.000563335414837372,0.00312313153985839,0.00202563555482575,"25820/55827/79269/25879/26133/8451/10238/79016/54461/9978/1027/1642",12
"GO:0043039","BP","GO:0043039","tRNA aminoacylation","17/2707","45/17913",0.000167995605330131,0.00312433553879903,0.00262850189818752,"4677/9255/2193/3376/16/833/2617/5859/55699/51520/51067/5464/123283/10056/5917/4141/57038",17
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","9/2707","16/17913",0.000168501046803706,0.00312433553879903,0.00262850189818752,"1841/30833/9519/6996/79077/8930/1854/4913/23583",9
"GO:0004860","MF","GO:0004860","protein kinase inhibitor activity","22/2741","60/16969",9.37277252529091e-05,0.00313653137721342,0.00263917542159507,"5611/3315/11261/4690/5577/5575/1030/1028/1026/9555/57761/5859/5573/2764/1027/1032/10519/1029/51347/2810/7532/4869",22
"GO:0030662","CC","GO:0030662","coated vesicle membrane","42/2814","169/18678",0.000570725064555377,0.00313898785505457,0.00203591982092854,"374/9554/56681/9276/3105/6811/22820/966/3106/10175/1315/950/57410/9871/8301/1956/55014/3119/3122/928/1212/1314/1173/3134/2348/10959/3107/11015/80331/163/3127/1213/11014/161/3998/162/8907/3949/6721/372/55707/1174",42
"GO:0051427","MF","GO:0051427","hormone receptor binding","47/2741","170/16969",9.75738728367975e-05,0.00315264547751997,0.00265273432866647,"1499/11240/10634/3727/9967/811/9320/9324/23558/3716/25879/2274/1655/10438/64324/5705/81/6881/23054/221037/1616/6605/142/1022/9326/135112/6879/5925/11331/10499/6049/6872/85004/55791/10766/898/9969/4929/2114/5781/2521/5901/9282/2288/8896/10891/11176",47
"GO:0007088","BP","GO:0007088","regulation of mitotic nuclear division","40/2707","150/17913",0.000171159640342292,0.00316342640735529,0.00266138902600268,"3643/22933/3303/1843/10735/3304/8379/3550/51143/57132/5300/858/1906/9126/27243/51451/4085/4733/3192/54998/1028/5925/9555/11331/8877/54461/128866/286053/126731/79884/56984/9587/1027/51510/7756/472/25978/5119/8243/55795",40
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","22/2707","66/17913",0.000172138155800731,0.00317131448571347,0.00266802526230958,"1499/79977/10694/3320/9314/4609/10728/10574/10576/3326/908/8550/5984/10575/65057/3181/22948/80351/7203/472/5073/3178",22
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","71/2707","311/17913",0.000183903243701776,0.00337723912075977,0.00284126955293747,"1499/6659/1958/1452/5702/9314/5691/5707/1649/79718/10413/5300/5701/219771/5690/10213/26524/54994/2776/5728/5204/4300/5695/3487/5706/5694/5718/6422/9491/2010/5705/8324/5709/1956/1454/23399/25805/5720/5499/5708/55737/1500/3485/5704/1857/5689/80351/2308/2348/9978/5685/25928/5717/55612/5710/5715/55959/6662/7976/4929/3065/5696/5494/5684/8607/5714/6788/5686/6789/5719/3611",71
"GO:0048857","BP","GO:0048857","neural nucleus development","21/2707","62/17913",0.000186185884817467,0.00340826899977962,0.00286737497435951,"3309/7531/22933/11240/4781/801/808/1152/387/8655/64770/5810/1267/60/59345/79109/7707/80264/9919/10971/805",21
"GO:0043434","BP","GO:0043434","response to peptide hormone","88/2707","404/17913",0.000193357291718827,0.0035283101993645,0.00296836557445711,"374/3488/3643/6431/1958/4690/5872/7076/3727/2170/5577/3692/64710/1176/847/5747/858/9114/1906/5728/6513/6093/5575/114882/525/8614/8660/2950/537/8836/208/6464/8837/3033/6599/1385/1959/5618/84275/142/7832/27101/1978/1979/4193/760/57761/1537/9518/3625/445/8473/2308/4131/2806/8826/54741/5573/5584/51141/51094/529/1027/54206/9475/94056/10580/2706/51083/328/4929/2805/988/523/5781/51606/526/8992/3030/23433/51382/81565/6429/7532/9296/4141/4149/2885",88
"GO:1901654","BP","GO:1901654","response to ketone","48/2707","191/17913",0.000195375778436463,0.00355386067864806,0.00298986117967059,"2353/114907/9314/1843/2782/1946/7057/808/811/10413/3490/1364/23558/23367/1906/2720/10628/598/6422/5723/572/1956/8837/2908/8061/142/1460/1978/1026/445/2308/10499/64754/687/4478/11335/54206/9475/2706/988/51389/706/231/4507/1646/4830/387758/2354",48
"GO:0000245","BP","GO:0000245","spliceosomal complex assembly","23/2707","71/17913",0.00020069810552286,0.00363006208138701,0.00305396938100061,"6431/11168/6936/6633/7536/23064/6635/4686/10291/10658/8233/10946/23020/6632/79833/8996/91746/10569/10181/10907/6637/9169/9416",23
"GO:0006338","BP","GO:0006338","chromatin remodeling","41/2707","156/17913",0.000200828069220784,0.00363006208138701,0.00305396938100061,"1499/11240/54108/201254/387103/4609/64431/8467/6595/7150/9031/1108/5931/6599/1616/6605/8294/5925/55839/1107/3183/86/60/57459/11335/6662/1105/144108/3065/8364/55011/23421/23135/8607/1029/55636/3021/3066/11176/29994/4869",41
"GO:1903363","BP","GO:1903363","negative regulation of cellular protein catabolic process","25/2707","80/17913",0.000205204408737423,0.00369753900132511,0.00311073767939192,"1942/10755/3326/302/1459/23429/55353/51009/9491/6599/51322/55737/258010/8473/28996/79031/6872/80011/1457/6386/65992/6449/27248/9827/91319",25
"GO:0010823","BP","GO:0010823","negative regulation of mitochondrion organization","19/2707","54/17913",0.000211969473271438,0.00380750166363821,0.00320324921121377,"7157/3303/664/201163/51499/57103/9530/10105/598/25994/54978/10059/4000/8996/10193/28978/706/3998/10891",19
"GO:0071560","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","56/2707","233/17913",0.000214951498187511,0.00384903804231094,0.00323819374544491,"3309/3725/6498/7157/3397/3303/678/201163/2353/2339/10755/7057/3326/387/5300/5747/858/3622/1906/58533/7525/6422/56288/57669/2734/8837/1385/2908/25805/142/1030/1028/57045/9518/8425/10370/23089/2348/28996/5796/6885/55612/6662/9141/3987/2805/51592/5494/6386/3066/56937/1284/10891/11171/1785/55553",56
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase","14/2707","34/17913",0.000217600920090988,0.00388437915740062,0.00326792620757764,"1499/10694/10574/10576/908/8550/10575/65057/22948/80351/7203/472/5073/3178",14
"GO:0007004","BP","GO:0007004","telomere maintenance via telomerase","22/2707","67/17913",0.000220118846447898,0.00391716139127715,0.00329550588424848,"1499/10694/3320/10728/5981/10574/54386/10576/3326/908/8550/10575/3192/65057/22948/80351/3183/7203/472/5073/26277/3178",22
"GO:0070671","BP","GO:0070671","response to interleukin-12","18/2707","50/17913",0.000222192440404493,0.00393083864780695,0.00330701255320388,"829/27250/6627/6888/6648/302/3716/5034/3185/9049/3181/5306/5898/4478/5062/1072/4507/9446",18
"GO:0006733","BP","GO:0006733","oxidoreduction coenzyme metabolic process","48/2707","192/17913",0.000222939004729482,0.00393083864780695,0.00330701255320388,"3643/9631/26471/7157/125061/3692/6888/5162/57103/3939/51660/3099/9688/6120/23475/5160/5208/1738/53371/51117/2023/51181/51071/9818/8050/3418/5315/93100/8473/10762/5903/5230/226/4190/4928/51805/405/55526/25874/133686/55191/2821/26137/2026/2584/10891/54981/5211",48
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","48/2707","192/17913",0.000222939004729482,0.00393083864780695,0.00330701255320388,"26471/9554/22933/3303/1452/5702/3320/90637/9709/6811/2332/26263/5701/5747/5728/9817/5706/23640/5705/1454/4898/7879/754/55737/51160/116224/5704/4193/6642/2308/9978/6872/3300/160418/4478/1027/6662/10193/25898/1457/4947/51667/1642/65992/6449/10769/3949/26234",48
"GO:2000058","BP","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","37/2707","137/17913",0.000223777647986123,0.00393355939028819,0.00330930151246822,"22933/3303/1452/90637/9709/10755/26263/3326/1459/5747/23429/5728/9817/23640/6599/1454/51322/116224/5887/369/4193/79016/258010/8473/28996/79031/9978/6872/3300/150684/25898/1457/51667/6386/65992/6449/10769",37
"GO:0032432","CC","GO:0032432","actin filament bundle","19/2814","59/18678",0.000730629269175287,0.00398681955542106,0.0025858159795926,"10529/23002/4638/1410/7171/5747/4082/81/6624/7168/22998/7170/3983/87/10580/8572/57175/23094/10398",19
"GO:0090568","CC","GO:0090568","nuclear transcriptional repressor complex","11/2814","26/18678",0.000762979361627734,0.00413081795006266,0.00267921206755792,"22933/8467/1108/5931/1107/1457/3065/2117/3066/23378/11176",11
"GO:0016363","CC","GO:0016363","nuclear matrix","29/2814","106/18678",0.00077435982059809,0.00415993298972462,0.00269809582533973,"7157/10250/7528/10735/387103/1788/9126/3856/22944/3192/9360/8089/3181/1460/10238/11331/8573/55791/10580/8520/55660/10565/1072/8607/6314/26277/5119/8243/1073",29
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint","21/2707","63/17913",0.000239936953027734,0.00417926547273763,0.00351601391454358,"9125/4194/6659/7157/51499/51065/835/3276/57472/7832/1026/4193/1027/4582/472/10769/1820/2810/246175/26058/1647",21
"GO:0043967","BP","GO:0043967","histone H4 acetylation","21/2707","63/17913",0.000239936953027734,0.00417926547273763,0.00351601391454358,"1487/51230/10269/10943/10445/80314/4297/3054/11091/339287/8089/51147/8473/64769/86/8520/4582/55011/8607/10933/284058",21
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint","21/2707","63/17913",0.000239936953027734,0.00417926547273763,0.00351601391454358,"9125/4194/6659/7157/51499/51065/835/3276/57472/7832/1026/4193/1027/4582/472/10769/1820/2810/246175/26058/1647",21
"GO:0097718","MF","GO:0097718","disordered domain specific binding","14/2741","31/16969",0.000136336484532418,0.0041881179042083,0.00352401315536934,"1499/7157/3303/3320/801/808/3326/9817/5925/4193/1213/161/23770/805",14
"GO:0015035","MF","GO:0015035","protein disulfide oxidoreductase activity","11/2741","21/16969",0.000138560997898033,0.0041881179042083,0.00352401315536934,"9973/83442/2745/131474/25828/373156/80142/7295/10539/7296/51022",11
"GO:0034399","CC","GO:0034399","nuclear periphery","33/2814","126/18678",0.000811721645336268,0.00429701216088751,0.00278700416601954,"7157/10250/7528/10735/387103/3692/1788/9688/9126/3856/22944/3192/9360/8089/3181/1460/10238/11331/8573/4000/55791/10580/8520/55660/10565/1072/4928/8607/6314/26277/5119/8243/1073",33
"GO:0000776","CC","GO:0000776","kinetochore","34/2814","131/18678",0.00081227791208696,0.00429701216088751,0.00278700416601954,"5048/1452/201254/387103/8379/11243/4999/51143/348235/8655/10671/10910/10428/11258/4085/3192/6612/55839/84295/9184/64769/1780/7756/91272/4928/23421/119504/134492/81565/7514/284058/8243/90417/1783",34
"GO:0034333","BP","GO:0034333","adherens junction assembly","27/2707","90/17913",0.000247635866597733,0.00430033523022286,0.0036178698398791,"1499/6385/2017/347/1946/7057/9748/387/5747/5728/6093/6422/6281/57669/2824/22998/3911/5796/8826/9448/87/9475/10580/3987/29984/8874/23499",27
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","49/2707","198/17913",0.00024990149135727,0.0043266077479566,0.00363997289567312,"1958/1452/5702/5691/5707/1649/5701/5690/147495/10213/26524/5204/4300/7088/5695/3487/5706/5694/5718/6422/9491/2010/5705/5709/5720/5708/1500/3485/5704/1857/4188/5689/2308/9978/5685/25928/5717/55612/5710/5715/6662/3065/5696/5684/5714/6788/5686/6789/5719",49
"GO:0042147","BP","GO:0042147","retrograde transport, endosome to Golgi","23/2707","72/17913",0.00025322270274965,0.00435785657306883,0.00366626251633121,"6811/25963/8675/55658/58533/7879/400/55737/10652/55275/10228/27131/6642/29886/9043/9559/9648/1213/51272/55773/9827/51542/1174",23
"GO:0043462","BP","GO:0043462","regulation of ATPase activity","23/2707","72/17913",0.00025322270274965,0.00435785657306883,0.00366626251633121,"481/163590/10598/3337/1266/10105/483/7134/7168/3192/29103/7114/26097/3301/131118/3300/10294/5217/10049/5018/51726/6625/1785",23
"GO:0032259","BP","GO:0032259","methylation","75/2707","336/17913",0.000257163190880124,0.0044124597647133,0.00371220015366313,"1499/79977/115294/55209/9589/2353/3006/221078/4609/1786/1788/387893/54623/2935/51093/6634/96764/23091/5929/79813/2107/55352/10269/11137/23476/3276/51451/7799/64324/79133/4297/114049/11091/80349/142/84661/1312/7832/26097/9555/23512/27292/51504/54888/3028/8473/63925/4000/64754/55904/4552/8726/6628/55729/4204/7936/29960/2778/5926/55011/118881/23168/51805/79066/27430/2146/2091/4507/8731/23378/80854/65990/11176/9446/151194",75
"GO:0006220","BP","GO:0006220","pyrimidine nucleotide metabolic process","20/2707","59/17913",0.000259619986392581,0.00442791303451364,0.00372520098167887,"1841/55326/50808/30833/9519/6996/79077/8930/1854/1635/10555/253558/4913/2079/8760/5631/51727/4830/23583/29922",20
"GO:0002183","BP","GO:0002183","cytoplasmic translational initiation","12/2707","27/17913",0.000260374844409466,0.00442791303451364,0.00372520098167887,"4690/28985/5936/8664/8662/1978/27335/1983/1939/10480/8665/8668",12
"GO:0009394","BP","GO:0009394","2'-deoxyribonucleotide metabolic process","12/2707","27/17913",0.000260374844409466,0.00442791303451364,0.00372520098167887,"1841/30833/9519/6996/79077/55270/8930/1854/132/4913/2987/23583",12
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","64/2707","277/17913",0.000262769203699393,0.00445544950697378,0.00374836740194073,"3315/2537/26471/6498/7157/3303/4690/664/201163/51499/9709/10961/1649/11235/7507/51065/90441/6648/8440/2907/3622/835/5034/10105/1655/598/572/83596/10625/8453/754/2023/142/64065/8451/10059/58515/1026/4193/57761/10550/51024/3301/138151/100133941/28996/578/637/8996/23604/8065/5163/1032/3065/4582/10488/3190/2810/7132/23645/30001/23378/3094/7009",64
"GO:0017053","CC","GO:0017053","transcriptional repressor complex","23/2814","78/18678",0.000864098108076204,0.00447133373053481,0.00290006759768871,"3725/22933/57708/79718/8467/1487/5978/1108/10443/5931/10438/3005/1107/7529/5926/1457/3065/3068/2117/3066/23013/23378/11176",23
"GO:0097525","CC","GO:0097525","spliceosomal snRNP complex","23/2814","78/18678",0.000864098108076204,0.00447133373053481,0.00290006759768871,"6633/6636/6634/51690/23658/6629/6635/10421/4809/10291/25804/10946/23020/6632/9410/6631/6628/10465/10907/6637/57819/6625/9416",23
"GO:0101031","CC","GO:0101031","chaperone complex","9/2814","19/18678",0.00086458689739057,0.00447133373053481,0.00290006759768871,"10694/10728/10574/10576/3326/908/10575/22948/7203",9
"GO:0071478","BP","GO:0071478","cellular response to radiation","44/2707","173/17913",0.000266049178061546,0.00449143159301525,0.00377863911260889,"3309/7157/1958/10010/51499/2339/388/2782/7528/375757/4609/1965/801/2332/64710/1410/10413/10269/9575/5810/598/6422/208/92815/142/83695/1026/4193/5796/400410/6872/578/1894/79073/404672/163859/472/138162/1642/150678/1647/2885/1785/4869",44
"GO:0007052","BP","GO:0007052","mitotic spindle organization","28/2707","95/17913",0.000266454101116597,0.00449143159301525,0.00377863911260889,"3303/10735/3304/57132/387/3925/9126/27243/51119/4733/3192/4605/128866/4134/126731/8766/79884/4204/51510/7756/1213/5901/10769/25978/3837/5119/1778/8243",28
"GO:1990841","MF","GO:1990841","promoter-specific chromatin binding","18/2741","46/16969",0.000153506679841307,0.00449486746910328,0.00378212181582695,"7157/1958/9314/2962/1786/5933/1655/2296/3192/9555/23512/3065/4928/55636/3066/2146/64743/10891",18
"GO:0004812","MF","GO:0004812","aminoacyl-tRNA ligase activity","15/2741","35/16969",0.000163261600058258,0.00449929762513492,0.00378584948741904,"4677/2193/3376/16/833/2617/5859/55699/51520/51067/123283/10056/5917/4141/57038",15
"GO:0016875","MF","GO:0016875","ligase activity, forming carbon-oxygen bonds","15/2741","35/16969",0.000163261600058258,0.00449929762513492,0.00378584948741904,"4677/2193/3376/16/833/2617/5859/55699/51520/51067/123283/10056/5917/4141/57038",15
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","59/2707","251/17913",0.000278264005910949,0.00467678802916998,0.0039345793879806,"3309/3725/7157/2353/10634/1965/26263/79077/23394/6513/1611/25828/55270/6494/6422/10641/2950/81631/25994/8061/80315/29103/220441/53335/7071/1030/1515/51100/2752/1312/10059/1026/4193/58528/3625/54407/2308/2348/51520/6872/467/389493/10325/4929/2909/3920/84219/27327/1824/51022/6721/7184/4141/23378/3178/5899/4149/3655/8131",59
"GO:0032781","BP","GO:0032781","positive regulation of ATPase activity","18/2707","51/17913",0.000295351809174676,0.00494951078465317,0.00416402090332503,"481/163590/10598/3337/483/7168/3192/29103/7114/26097/3301/131118/3300/10294/5217/10049/51726/1785",18
"GO:1903364","BP","GO:1903364","positive regulation of cellular protein catabolic process","35/2707","129/17913",0.000296569636612036,0.00495547171873832,0.00416903583413615,"26471/22933/3303/1452/5702/3320/90637/9709/2332/26263/5701/5747/5728/9817/5706/23640/5705/1454/754/55737/116224/5704/4193/9978/6872/3300/160418/4478/25898/51667/65992/6449/10769/3949/26234",35
"GO:0070646","BP","GO:0070646","protein modification by small protein removal","63/2707","273/17913",0.000302444947089115,0.00503899581411082,0.00423930461305078,"4194/7157/5702/10010/5691/7528/5707/4609/8724/4738/387/29844/5701/5690/10213/5728/10445/5695/51029/330/9817/5706/5694/5718/9491/5705/3054/5709/10980/6881/5720/5708/5887/5704/4193/5689/50813/8473/51633/5685/5717/6885/86/60/5710/26054/5715/56943/1861/29086/8314/5696/91833/8027/5684/8607/54891/126119/6314/5714/5686/8665/5719",63
"GO:0051384","BP","GO:0051384","response to glucocorticoid","37/2707","139/17913",0.000305784322648194,0.00507990834272202,0.00427372430254275,"374/678/2353/11214/114907/1843/808/6285/387/3490/1906/2720/5978/572/2950/1956/8837/2908/8061/3192/3485/1515/1978/1026/445/2308/64754/687/11335/54206/2706/2805/3845/153222/387758/2354/7538",37
"GO:0070849","BP","GO:0070849","response to epidermal growth factor","17/2707","47/17913",0.00030908334313434,0.0051199165888651,0.00430738321965466,"3397/678/4691/9530/2296/2950/1956/8837/8826/54206/94056/6662/5782/4176/5781/4141/7538",17
"GO:0032868","BP","GO:0032868","response to insulin","59/2707","252/17913",0.000310775841571905,0.00513315959010146,0.00431852454985278,"3643/6431/1958/4690/5872/2170/3692/64710/1176/847/858/9114/5728/6513/114882/525/8660/2950/537/8836/208/6464/8837/3033/6599/1959/84275/142/1978/1979/57761/3625/8473/2308/2806/5584/51141/51094/529/54206/94056/10580/51083/2805/523/5781/51606/526/8992/3030/23433/51382/81565/6429/7532/9296/4141/4149/2885",59
"GO:0032434","BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","31/2707","110/17913",0.000312056446578012,0.00513339159712336,0.0043187197372422,"22933/3303/1452/90637/9709/10755/26263/3326/23429/9817/23640/6599/1454/51322/116224/5887/369/4193/79016/258010/8473/9978/6872/3300/150684/25898/51667/6386/65992/6449/10769",31
