"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007584","BP","GO:0007584","response to nutrient","7/149","215/17913",0.00216801532648564,0.0233490571492734,0.0169599381466086,"19/1277/3485/4131/5292/5743/6423",7
"GO:0098589","CC","GO:0098589","membrane region","9/147","321/18678",0.0010125753473015,0.0234889458615937,0.0217282114828139,"19/330/3037/3643/3791/5743/6281/6385/7846",9
"GO:0009897","CC","GO:0009897","external side of plasma membrane","7/147","199/18678",0.00101683748318587,0.0234889458615937,0.0217282114828139,"19/2683/9308/928/2152/3643/7057",7
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","8/149","276/17913",0.00220253130545521,0.0236357660520893,0.0171681934618769,"54829/25805/10370/3280/94031/6423/6424/7057",8
"GO:0000271","BP","GO:0000271","polysaccharide biosynthetic process","4/149","66/17913",0.00222145010812647,0.0237536486561809,0.017253819260862,"3036/3037/3479/3643",4
"GO:0050727","BP","GO:0050727","regulation of inflammatory response","11/149","479/17913",0.00224466893283319,0.0239137369146925,0.0173701017704724,"347/330/730/1191/3082/3479/9314/5320/5743/5054/7130",11
"GO:0034330","BP","GO:0034330","cell junction organization","8/149","277/17913",0.0022523960621053,0.0239137369146925,0.0173701017704724,"347/928/2042/3791/4653/6281/6385/7057",8
"GO:0042035","BP","GO:0042035","regulation of cytokine biosynthetic process","5/149","110/17913",0.00226221130481199,0.0239330764897778,0.0173841493611366,"9590/54206/3315/9314/7057",5
"GO:0034249","BP","GO:0034249","negative regulation of cellular amide metabolic process","7/149","217/17913",0.00228382412844646,0.024076652959749,0.0174884382852869,"7832/1191/9775/8507/3479/3488/5997",7
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","6/149","161/17913",0.00229267896787326,0.024085195894079,0.0174946435738731,"9590/1191/54206/3315/3479/7057",6
"GO:0071276","BP","GO:0071276","cellular response to cadmium ion","3/149","32/17913",0.00234411756907924,0.0243800135466819,0.0177087888012674,"4489/4493/4501",3
"GO:0014897","BP","GO:0014897","striated muscle hypertrophy","5/149","111/17913",0.00235331460086542,0.0243800135466819,0.0177087888012674,"54206/3479/3488/4653/5997",5
"GO:0021782","BP","GO:0021782","glial cell development","5/149","111/17913",0.00235331460086542,0.0243800135466819,0.0177087888012674,"928/1191/3398/4653/6659",5
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","5/149","111/17913",0.00235331460086542,0.0243800135466819,0.0177087888012674,"51129/3791/5054/6424/7057",5
"GO:0009266","BP","GO:0009266","response to temperature stimulus","7/149","219/17913",0.00240435485934951,0.0248228912030773,0.0180304796349041,"1410/11080/3310/3479/56925/5743/7057",7
"GO:0014896","BP","GO:0014896","muscle hypertrophy","5/149","113/17913",0.00254348928462236,0.0261001003957492,0.018958199703835,"54206/3479/3488/4653/5997",5
"GO:0010837","BP","GO:0010837","regulation of keratinocyte proliferation","3/149","33/17913",0.00256293571020383,0.0261001003957492,0.018958199703835,"374/2252/3037",3
"GO:0070873","BP","GO:0070873","regulation of glycogen metabolic process","3/149","33/17913",0.00256293571020383,0.0261001003957492,0.018958199703835,"3479/3643/7262",3
"GO:2000352","BP","GO:2000352","negative regulation of endothelial cell apoptotic process","3/149","33/17913",0.00256293571020383,0.0261001003957492,0.018958199703835,"51129/3791/5054",3
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","4/149","69/17913",0.0026139481140219,0.0265293581470562,0.0192699975149661,"347/3488/9314/6648",4
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","8/149","284/17913",0.0026268054583205,0.0265697822372012,0.0192993601596378,"9590/330/1277/3576/3037/5743/7057/51330",8
"GO:0042063","BP","GO:0042063","gliogenesis","8/149","285/17913",0.0026840467319179,0.0270573599843845,0.0196535195751989,"374/928/1191/3280/3398/3953/4653/6659",8
"GO:0017015","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","5/149","115/17913",0.00274458394032033,0.027574779588319,0.0200293550713592,"54829/25805/10370/94031/7057",5
"GO:0001666","BP","GO:0001666","response to hypoxia","9/149","354/17913",0.0028745739209494,0.0287759966708648,0.0209018771304035,"51129/10370/1410/29923/4609/4929/5327/5743/7057",9
"GO:0005977","BP","GO:0005977","glycogen metabolic process","4/149","71/17913",0.00290054222370226,0.0287759966708648,0.0209018771304035,"3479/3643/3953/7262",4
"GO:0043407","BP","GO:0043407","negative regulation of MAP kinase activity","4/149","71/17913",0.00290054222370226,0.0287759966708648,0.0209018771304035,"1843/1848/5997/6423",4
"GO:0030324","BP","GO:0030324","lung development","6/149","169/17913",0.0029189942183397,0.0287759966708648,0.0209018771304035,"54206/2252/3280/3397/3488/157506",6
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","5/149","117/17913",0.00295695407252488,0.0287759966708648,0.0209018771304035,"3082/3479/3791/9314/4653",5
"GO:1903844","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","5/149","117/17913",0.00295695407252488,0.0287759966708648,0.0209018771304035,"54829/25805/10370/94031/7057",5
"GO:0003264","BP","GO:0003264","regulation of cardioblast proliferation","2/149","10/17913",0.00296025617054989,0.0287759966708648,0.0209018771304035,"3280/5292",2
"GO:0033629","BP","GO:0033629","negative regulation of cell adhesion mediated by integrin","2/149","10/17913",0.00296025617054989,0.0287759966708648,0.0209018771304035,"1545/5054",2
"GO:0051901","BP","GO:0051901","positive regulation of mitochondrial depolarization","2/149","10/17913",0.00296025617054989,0.0287759966708648,0.0209018771304035,"3791/4653",2
"GO:2001214","BP","GO:2001214","positive regulation of vasculogenesis","2/149","10/17913",0.00296025617054989,0.0287759966708648,0.0209018771304035,"3791/55273",2
"GO:0006073","BP","GO:0006073","cellular glucan metabolic process","4/149","72/17913",0.00305158975414005,0.0294724507222429,0.021407756984901,"3479/3643/3953/7262",4
"GO:0044042","BP","GO:0044042","glucan metabolic process","4/149","72/17913",0.00305158975414005,0.0294724507222429,0.021407756984901,"3479/3643/3953/7262",4
"GO:0043410","BP","GO:0043410","positive regulation of MAPK cascade","11/149","499/17913",0.00307214456694864,0.0295755653808496,0.0214826558650055,"9590/285016/1848/1647/3082/3479/3487/3643/3791/5320/7057",11
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","10/149","429/17913",0.00318029118373093,0.0305185634746487,0.0221676166855199,"8553/1191/1545/3397/3398/3399/9314/5292/6424/6446",10
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","4/149","73/17913",0.00320792357820199,0.0306853776138555,0.0222887846395336,"928/5327/5054/7057",4
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","6/149","173/17913",0.00327637085215564,0.0308515705597776,0.0224095013804805,"2252/3037/3315/3791/5743/7057",6
"GO:0030323","BP","GO:0030323","respiratory tube development","6/149","173/17913",0.00327637085215564,0.0308515705597776,0.0224095013804805,"54206/2252/3280/3397/3488/157506",6
"GO:0003156","BP","GO:0003156","regulation of animal organ formation","3/149","36/17913",0.0032935528887628,0.0308515705597776,0.0224095013804805,"10370/3280/5292",3
"GO:0032885","BP","GO:0032885","regulation of polysaccharide biosynthetic process","3/149","36/17913",0.0032935528887628,0.0308515705597776,0.0224095013804805,"3037/3479/3643",3
"GO:1900026","BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","3/149","36/17913",0.0032935528887628,0.0308515705597776,0.0224095013804805,"3037/4653/6281",3
"GO:0042089","BP","GO:0042089","cytokine biosynthetic process","5/149","120/17913",0.00329742905114524,0.0308515705597776,0.0224095013804805,"9590/54206/3315/9314/7057",5
"GO:0051101","BP","GO:0051101","regulation of DNA binding","5/149","120/17913",0.00329742905114524,0.0308515705597776,0.0224095013804805,"2959/3005/3280/3479/9314",5
"GO:0042107","BP","GO:0042107","cytokine metabolic process","5/149","121/17913",0.0034169438409433,0.0317712107446715,0.0230774958332424,"9590/54206/3315/9314/7057",5
"GO:0090101","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","5/149","121/17913",0.0034169438409433,0.0317712107446715,0.0230774958332424,"54829/25805/8483/94031/6423",5
"GO:1901653","BP","GO:1901653","cellular response to peptide","9/149","364/17913",0.00345496621678123,0.0319375440830765,0.0231983145503765,"54206/3397/3479/3643/9314/4131/3164/4929/5166",9
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","6/149","175/17913",0.00346683427755506,0.0319375440830765,0.0231983145503765,"467/1191/3576/11080/3315/7057",6
"GO:1903317","BP","GO:1903317","regulation of protein maturation","6/149","175/17913",0.00346683427755506,0.0319375440830765,0.0231983145503765,"730/1191/2619/5054/6659/7057",6
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","9/149","365/17913",0.00351773534550426,0.0322562918393188,0.0234298417677575,"51129/10370/1410/29923/4609/4929/5327/5743/7057",9
"GO:1903409","BP","GO:1903409","reactive oxygen species biosynthetic process","5/149","122/17913",0.00353954424055297,0.0322562918393188,0.0234298417677575,"1191/1545/3643/9314/5743",5
"GO:0010955","BP","GO:0010955","negative regulation of protein processing","3/149","37/17913",0.00356251911897796,0.0322562918393188,0.0234298417677575,"2619/5054/7057",3
"GO:1903318","BP","GO:1903318","negative regulation of protein maturation","3/149","37/17913",0.00356251911897796,0.0322562918393188,0.0234298417677575,"2619/5054/7057",3
"GO:0002328","BP","GO:0002328","pro-B cell differentiation","2/149","11/17913",0.0035983972860162,0.0322562918393188,0.0234298417677575,"3280/6659",2
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation","2/149","11/17913",0.0035983972860162,0.0322562918393188,0.0234298417677575,"5054/7057",2
"GO:0019371","BP","GO:0019371","cyclooxygenase pathway","2/149","11/17913",0.0035983972860162,0.0322562918393188,0.0234298417677575,"5730/5743",2
"GO:0031915","BP","GO:0031915","positive regulation of synaptic plasticity","2/149","11/17913",0.0035983972860162,0.0322562918393188,0.0234298417677575,"4131/5743",2
"GO:0032463","BP","GO:0032463","negative regulation of protein homooligomerization","2/149","11/17913",0.0035983972860162,0.0322562918393188,0.0234298417677575,"1191/1410",2
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","6/149","177/17913",0.0036654249036942,0.0327590512288371,0.0237950285971162,"9510/7832/1647/3398/9314/6659",6
"GO:0003281","BP","GO:0003281","ventricular septum development","4/149","76/17913",0.00370952539337705,0.0330545209159848,0.0240096474395896,"10370/3280/3398/6659",4
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/149","38/17913",0.00384453257146564,0.0341558769108847,0.0248096338986351,"3082/5054/6423",3
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis","4/149","77/17913",0.00388788327771492,0.0344388240635458,0.0250151568102119,"10370/3280/3398/6659",4
"GO:0045787","BP","GO:0045787","positive regulation of cell cycle","9/149","373/17913",0.00405283429135703,0.0357520750290101,0.0259690563618236,"9510/7832/10370/1647/3280/3398/3479/3643/6659",9
"GO:0042476","BP","GO:0042476","odontogenesis","5/149","126/17913",0.0040616885987325,0.0357520750290101,0.0259690563618236,"54829/1277/3399/116039/5054",5
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","4/149","78/17913",0.00407196312120656,0.0357520750290101,0.0259690563618236,"9590/1191/3315/7057",4
"GO:0014741","BP","GO:0014741","negative regulation of muscle hypertrophy","3/149","39/17913",0.00413978203062315,0.0362412497066833,0.0263243757318172,"54206/3488/5997",3
"GO:0014743","BP","GO:0014743","regulation of muscle hypertrophy","4/149","79/17913",0.00426184971098068,0.0366324728189358,0.0266085465119437,"54206/3479/3488/5997",4
"GO:0061448","BP","GO:0061448","connective tissue development","7/149","243/17913",0.00426643938496825,0.0366324728189358,0.0266085465119437,"57561/1277/2487/3398/116039/6423/7076",7
"GO:0007175","BP","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"54206/9052",2
"GO:0030208","BP","GO:0030208","dermatan sulfate biosynthetic process","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"633/1462",2
"GO:0031650","BP","GO:0031650","regulation of heat generation","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"57561/5743",2
"GO:0051549","BP","GO:0051549","positive regulation of keratinocyte migration","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"2252/3037",2
"GO:1902430","BP","GO:1902430","negative regulation of amyloid-beta formation","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"1191/3479",2
"GO:1902947","BP","GO:1902947","regulation of tau-protein kinase activity","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"1191/3082",2
"GO:1904181","BP","GO:1904181","positive regulation of membrane depolarization","2/149","12/17913",0.00429458849680911,0.0366324728189358,0.0266085465119437,"3791/4653",2
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/149","184/17913",0.00442751497428308,0.0376590336164873,0.0273542043566652,"285016/374/2252/3280/3082/3479",6
"GO:0017147","MF","GO:0017147","Wnt-protein binding","3/142","27/16969",0.00144843814479599,0.0376593917646957,0.0325263302691029,"2487/6423/6424",3
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","3/149","40/17913",0.00444844887581551,0.0377009470120713,0.027384648780698,"1545/5730/5743",3
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","4/149","80/17913",0.00445762700142727,0.0377009470120713,0.027384648780698,"3315/3791/5743/7057",4
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","6/149","185/17913",0.00454524601760653,0.0383337086667999,0.0278442647068202,"1191/3397/4131/4653/6281/6385",6
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","4/149","81/17913",0.00465937809404889,0.038907583182567,0.0282611070756191,"3082/3479/3791/4653",4
"GO:0030510","BP","GO:0030510","regulation of BMP signaling pathway","4/149","81/17913",0.00465937809404889,0.038907583182567,0.0282611070756191,"3280/94031/6423/6424",4
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","4/149","81/17913",0.00465937809404889,0.038907583182567,0.0282611070756191,"9590/1191/3315/7057",4
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","6/149","186/17913",0.0046652713301742,0.038907583182567,0.0282611070756191,"347/928/3576/1843/5054/7057",6
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","8/149","313/17913",0.00472372900762794,0.0392856795801057,0.0285357430694717,"374/3280/4609/5228/157506/6385/6423/6659",8
"GO:0008631","BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/149","41/17913",0.00477070721696079,0.0393484777068336,0.0285813574314658,"1545/3315/6648",3
"GO:0014003","BP","GO:0014003","oligodendrocyte development","3/149","41/17913",0.00477070721696079,0.0393484777068336,0.0285813574314658,"928/1191/3398",3
"GO:0045601","BP","GO:0045601","regulation of endothelial cell differentiation","3/149","41/17913",0.00477070721696079,0.0393484777068336,0.0285813574314658,"694/3397/55273",3
"GO:0071158","BP","GO:0071158","positive regulation of cell cycle arrest","4/149","82/17913",0.00486718521808337,0.0400339355575319,0.0290792500305386,"7832/1647/3398/6659",4
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","8/149","315/17913",0.00490539597866953,0.0402376864661276,0.0292272475614456,"3576/2152/3315/3791/5320/5743/5054/7057",8
"GO:0007292","BP","GO:0007292","female gamete generation","5/149","132/17913",0.00494498733265861,0.0404096584386645,0.0293521619851214,"9510/3479/5743/5997/7130",5
"GO:0010763","BP","GO:0010763","positive regulation of fibroblast migration","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"9590/7057",2
"GO:0030205","BP","GO:0030205","dermatan sulfate metabolic process","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"633/1462",2
"GO:0042574","BP","GO:0042574","retinal metabolic process","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"1545/157506",2
"GO:0048715","BP","GO:0048715","negative regulation of oligodendrocyte differentiation","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"3280/3398",2
"GO:0051917","BP","GO:0051917","regulation of fibrinolysis","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"5054/7057",2
"GO:0061469","BP","GO:0061469","regulation of type B pancreatic cell proliferation","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"54206/3164",2
"GO:0071850","BP","GO:0071850","mitotic cell cycle arrest","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"1843/1647",2
"GO:1903960","BP","GO:1903960","negative regulation of anion transmembrane transport","2/149","13/17913",0.00504783308485655,0.0404096584386645,0.0293521619851214,"5997/7057",2
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","7/149","251/17913",0.00508209140535077,0.0404675044351601,0.0293941792929863,"467/1277/4929/5166/5292/5743/6423",7
"GO:0090257","BP","GO:0090257","regulation of muscle system process","7/149","251/17913",0.00508209140535077,0.0404675044351601,0.0293941792929863,"54206/3479/3488/9314/10398/5743/5997",7
"GO:1901654","BP","GO:1901654","response to ketone","6/149","191/17913",0.00530073556798358,0.0420834920073953,0.0305679761232214,"1843/54206/2354/9314/7057/10628",6
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion","9/149","389/17913",0.00531314628550281,0.0420834920073953,0.0305679761232214,"9308/928/10370/3037/3280/3479/3485/9314/6385",9
"GO:0071496","BP","GO:0071496","cellular response to external stimulus","8/149","320/17913",0.00538305159131069,0.0425246872411193,0.0308884449038964,"467/1277/1647/4929/5166/5292/5743/6423",8
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","5/149","135/17913",0.0054342355893478,0.0427676384375008,0.0310649161522613,"25805/1277/6423/6424/6659",5
"GO:0043616","BP","GO:0043616","keratinocyte proliferation","3/149","43/17913",0.00545665927960097,0.0427676384375008,0.0310649161522613,"374/2252/3037",3
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus","3/149","43/17913",0.00545665927960097,0.0427676384375008,0.0310649161522613,"1277/54206/3397",3
"GO:0090049","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","4/149","85/17913",0.00552775160118549,0.0432117187831576,0.0313874805772962,"3791/9314/5743/7057",4
"GO:0060541","BP","GO:0060541","respiratory system development","6/149","193/17913",0.00557190494041252,0.0434434463322789,0.0315557993609986,"54206/2252/3280/3397/3488/157506",6
"GO:0071901","BP","GO:0071901","negative regulation of protein serine/threonine kinase activity","5/149","136/17913",0.00560465916305977,0.043585323465457,0.0316588539463609,"1843/1848/3315/5997/6423",5
"GO:0050900","BP","GO:0050900","leukocyte migration","10/149","467/17913",0.00574540020092621,0.0441720333237532,0.0320850194588736,"347/2683/928/9023/1277/3576/1843/6385/5054/7057",10
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","6/149","195/17913",0.00585309592683672,0.0441720333237532,0.0320850194588736,"9510/7832/1647/3398/9314/6659",6
"GO:0003214","BP","GO:0003214","cardiac left ventricle morphogenesis","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"1363/6423",2
"GO:0030207","BP","GO:0030207","chondroitin sulfate catabolic process","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"633/1462",2
"GO:0030213","BP","GO:0030213","hyaluronan biosynthetic process","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"3036/3037",2
"GO:0045986","BP","GO:0045986","negative regulation of smooth muscle contraction","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"5743/5997",2
"GO:0051547","BP","GO:0051547","regulation of keratinocyte migration","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"2252/3037",2
"GO:0051770","BP","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"9590/3791",2
"GO:0060026","BP","GO:0060026","convergent extension","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"2487/6423",2
"GO:1901386","BP","GO:1901386","negative regulation of voltage-gated calcium channel activity","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"2669/6236",2
"GO:1902043","BP","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"467/7057",2
"GO:2001212","BP","GO:2001212","regulation of vasculogenesis","2/149","14/17913",0.00585714670324984,0.0441720333237532,0.0320850194588736,"3791/55273",2
"GO:0048638","BP","GO:0048638","regulation of developmental growth","8/149","325/17913",0.00589552013918658,0.0443497168259412,0.0322140825378457,"3479/3643/4131/7262/5292/5997/6423/51330",8
"GO:0010770","BP","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","5/149","138/17913",0.00595677511124679,0.0444752735238725,0.032305282530085,"3037/4131/4653/6281/51330",5
"GO:0014065","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","5/149","138/17913",0.00595677511124679,0.0444752735238725,0.032305282530085,"3082/3479/3791/9314/4653",5
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","5/149","138/17913",0.00595677511124679,0.0444752735238725,0.032305282530085,"1277/3576/2252/3164/7057",5
"GO:1903035","BP","GO:1903035","negative regulation of response to wounding","4/149","87/17913",0.00599987598957512,0.044685643564149,0.0324580879666462,"928/5327/5054/7057",4
"GO:0032570","BP","GO:0032570","response to progesterone","3/149","45/17913",0.00619889074063664,0.0458258737715213,0.0332863112934511,"2354/7057/10628",3
"GO:0033628","BP","GO:0033628","regulation of cell adhesion mediated by integrin","3/149","45/17913",0.00619889074063664,0.0458258737715213,0.0332863112934511,"1545/5054/6423",3
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","3/149","45/17913",0.00619889074063664,0.0458258737715213,0.0332863112934511,"1843/5054/7057",3
"GO:1904705","BP","GO:1904705","regulation of vascular smooth muscle cell proliferation","4/149","88/17913",0.00624569501497236,0.0459449898644404,0.0333728330555616,"9510/3479/3488/6648",4
"GO:1990874","BP","GO:1990874","vascular smooth muscle cell proliferation","4/149","88/17913",0.00624569501497236,0.0459449898644404,0.0333728330555616,"9510/3479/3488/6648",4
"GO:0007596","BP","GO:0007596","blood coagulation","8/149","331/17913",0.00655866988297606,0.0479001705138535,0.0347930078689383,"928/1277/2152/3315/10398/5327/5054/7057",8
"GO:0030857","BP","GO:0030857","negative regulation of epithelial cell differentiation","3/149","46/17913",0.00659147302996247,0.0479001705138535,0.0347930078689383,"2487/3280/3397",3
"GO:0031638","BP","GO:0031638","zymogen activation","3/149","46/17913",0.00659147302996247,0.0479001705138535,0.0347930078689383,"5327/5054/7057",3
"GO:0090199","BP","GO:0090199","regulation of release of cytochrome c from mitochondria","3/149","46/17913",0.00659147302996247,0.0479001705138535,0.0347930078689383,"1191/3082/3479",3
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","3/149","46/17913",0.00659147302996247,0.0479001705138535,0.0347930078689383,"51129/3791/5054",3
"GO:0034616","BP","GO:0034616","response to laminar fluid shear stress","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"19/9314",2
"GO:0050651","BP","GO:0050651","dermatan sulfate proteoglycan biosynthetic process","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"633/1462",2
"GO:1901841","BP","GO:1901841","regulation of high voltage-gated calcium channel activity","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"2669/6236",2
"GO:1902992","BP","GO:1902992","negative regulation of amyloid precursor protein catabolic process","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"1191/3479",2
"GO:1990000","BP","GO:1990000","amyloid fibril formation","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"1191/1410",2
"GO:2001028","BP","GO:2001028","positive regulation of endothelial cell chemotaxis","2/149","15/17913",0.00672155724166431,0.0481443597644568,0.0349703783965713,"3315/3791",2
"GO:0051196","BP","GO:0051196","regulation of coenzyme metabolic process","4/149","90/17913",0.00675722492644707,0.048284323221438,0.0350720429545023,"2203/3479/3643/5166",4
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","10/149","479/17913",0.00682563278072478,0.0486570108225952,0.0353427501879133,"1843/1848/1647/3082/3315/3479/3643/5997/6423/7057",10
"GO:0055123","BP","GO:0055123","digestive system development","5/149","143/17913",0.00690478059907986,0.0489878162062006,0.0355830356439231,"3576/3280/3398/3643/6423",5
"GO:0062013","BP","GO:0062013","positive regulation of small molecule metabolic process","5/149","143/17913",0.00690478059907986,0.0489878162062006,0.0355830356439231,"3037/3479/3643/5743/157506",5
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","7/149","266/17913",0.00692112433374176,0.0489878162062006,0.0355830356439231,"9590/330/1277/3576/3037/7057/51330",7
"GO:0042059","BP","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","3/149","47/17913",0.00699854616944838,0.0491869653317569,0.0357276906006433,"374/54206/9052",3
"GO:0070849","BP","GO:0070849","response to epidermal growth factor","3/149","47/17913",0.00699854616944838,0.0491869653317569,0.0357276906006433,"1277/54206/3397",3
"GO:1900744","BP","GO:1900744","regulation of p38MAPK cascade","3/149","47/17913",0.00699854616944838,0.0491869653317569,0.0357276906006433,"1843/1647/3082",3
"GO:0010717","BP","GO:0010717","regulation of epithelial to mesenchymal transition","4/149","91/17913",0.0070230840802336,0.0492438260801391,0.0357689922587517,"25805/1277/2042/6423",4
"GO:0010212","BP","GO:0010212","response to ionizing radiation","5/149","144/17913",0.00710632621334581,0.0497110763615826,0.0361083865144428,"1410/1647/4609/64859/6423",5
"GO:0007599","BP","GO:0007599","hemostasis","8/149","336/17913",0.00715332887859506,0.0499232323135515,0.0362624891747697,"928/1277/2152/3315/10398/5327/5054/7057",8
