"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016049","BP","GO:0016049","cell growth","91/2319","466/17913",3.25957638501724e-05,0.00224289898873806,0.00196391519538382,"627/694/1026/1029/1382/1499/1906/2335/51083/1839/3303/3486/3624/3872/10276/8828/5997/5270/6446/80736/6662/7048/131566/2810/1032/11007/1808/23767/2273/978/3475/3490/23327/8835/9353/9928/3320/79960/2697/9699/1410/3304/91/26999/147138/7074/4897/83667/3326/1002/1946/65981/668/2017/56994/51330/3487/2203/92304/8470/64061/3688/4131/4692/80208/3913/23242/201163/65059/3621/6792/150465/6695/6386/22902/1027/9792/7157/51196/5916/4686/4323/23566/5467/323/6405/55558/10519/10516/8829/9706",91
"GO:0030057","CC","GO:0030057","desmosome","11/2383","25/18678",0.000113756732726452,0.00234852609499771,0.00198156889265432,"2683/1830/5493/5317/1824/54800/1825/2125/23254/1832/79983",11
"GO:0035690","BP","GO:0035690","cellular response to drug","74/2319","362/17913",3.72584352256808e-05,0.0025335735953463,0.00221843413702877,"10974/468/664/1499/1545/54541/1906/1958/54206/2113/114907/2706/8091/9314/4502/10276/4824/94274/5743/6662/4609/196/1728/388/2348/3309/5530/60/4193/23135/7184/3397/672/2730/1978/493/9353/54658/2309/2908/94241/445/3326/1946/5111/5141/1788/2551/2729/122622/790/2203/4790/5032/1894/2146/687/5176/7295/4548/5028/54434/109/7157/983/5471/11200/4976/57332/6001/55139/2776/8914/57539",74
"GO:0032350","BP","GO:0032350","regulation of hormone metabolic process","15/2319","38/17913",3.78368386418163e-05,0.00254298752732207,0.00222667711370689,"650/405753/1958/51083/54361/8644/8614/157506/3091/27122/90527/4790/55809/7421/6934",15
"GO:0032587","CC","GO:0032587","ruffle membrane","25/2383","91/18678",0.000129825146743549,0.00256862263728616,0.0021672753502102,"55612/7168/9026/10630/10395/54869/54997/50649/117145/7074/30817/5141/221472/2059/10347/378/3688/23189/6792/3685/23286/1969/10519/24138/81848",25
"GO:0005788","CC","GO:0005788","endoplasmic reticulum lumen","62/2383","306/18678",0.000132444604735068,0.00256862263728616,0.0021672753502102,"401138/8542/1356/1906/2335/3486/5329/11098/5743/7057/7076/3371/1462/54361/7477/5265/1295/1277/1291/3309/10272/5154/3490/7184/8614/1294/1278/4189/1284/1282/56975/10098/1308/3912/1290/10148/11167/4240/1191/80020/412/85301/1289/4052/8974/3487/51280/1303/493869/334/7476/64856/22901/11320/3913/54972/813/1298/340075/1000/51148/1307",62
"GO:0018149","BP","GO:0018149","peptide cross-linking","14/2319","34/17913",3.92037245942187e-05,0.00260456928913315,0.00228059900603755,"1475/2335/5266/6699/7051/7052/7057/9806/10347/3858/3713/2125/1832/6704",14
"GO:0098644","CC","GO:0098644","complex of collagen trimers","9/2383","18/18678",0.000144817447580168,0.00272597548386198,0.00230004181450855,"1295/1277/1294/1278/1284/1282/1290/85301/1289",9
"GO:0031669","BP","GO:0031669","cellular response to nutrient levels","50/2319","220/17913",4.19867288578067e-05,0.0027368659774723,0.00239643992345416,"360/467/468/490/1026/1591/2752/3725/5292/5366/5743/54407/6591/3371/7378/54361/8644/1277/2348/3309/10135/4193/220441/7184/4141/1824/7071/81788/1030/83667/144577/23274/3992/58528/84219/9681/55062/5032/80315/5028/7421/54434/8408/7157/10634/5287/53349/83990/4976/7486",50
"GO:0030324","BP","GO:0030324","lung development","41/2319","169/17913",4.21420539783797e-05,0.0027368659774723,0.00239643992345416,"10551/1499/54206/79977/3280/23657/6662/7048/3371/7477/57493/4781/4015/6678/10272/5154/57216/157506/3397/10630/1978/10252/26257/3911/26154/3169/64220/5864/7080/64759/25803/2034/9231/3675/2263/2627/7965/2737/4323/9394/8914",41
"GO:0017015","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","31/2319","115/17913",4.26389371475923e-05,0.00273836729681204,0.00239775450065057,"10370/55612/3303/56937/64750/7048/7057/4015/2348/3309/7316/7314/25805/27122/23089/1601/1030/7080/3326/6935/80139/4052/116844/3675/201163/64081/6386/7157/51592/5654/9110",31
"GO:0045646","BP","GO:0045646","regulation of erythrocyte differentiation","17/2319","47/17913",4.423668507127e-05,0.00280975867815319,0.00246026583947561,"2113/3303/3398/3624/7538/677/3091/9935/2309/3304/91/1021/29843/8861/54892/51621/92",17
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","45/2319","192/17913",4.5416449150001e-05,0.00285333778355441,0.00249842434225635,"374/650/1499/1906/2247/79977/4824/5228/6591/9021/6662/7048/7052/3371/54361/4609/10512/4070/5154/57216/157506/59277/1909/9353/10252/8626/1282/3911/3169/7080/54922/6256/9231/4776/2263/10672/4855/63943/7421/2737/4323/51804/1969/8829/8914",45
"GO:0045926","BP","GO:0045926","negative regulation of growth","54/2319","244/17913",4.59540196261243e-05,0.00285606702622579,0.00250081410710136,"694/1026/1029/51083/9518/3303/3624/4493/4501/4502/51316/5997/5270/7048/56649/131566/1032/11007/247/8878/2273/978/3475/8614/3091/8835/9353/5753/3720/79960/2697/2261/1410/3304/91/83667/65981/154/4495/2203/92304/64061/201163/3621/10743/1027/9792/7157/5467/323/23286/55558/8829/9706",54
"GO:0043405","BP","GO:0043405","regulation of MAP kinase activity","67/2319","322/17913",4.83053346171667e-05,0.0029532069014309,0.00258587120416678,"650/100133941/22943/1843/1846/1848/1906/2247/9518/3643/1326/5997/6288/6317/7057/7345/7477/1847/6283/57761/1647/3084/4254/284340/5154/7316/57216/7314/60370/2149/7786/84962/7039/1902/6653/7001/3672/7074/10636/5605/80824/28951/8682/11329/8325/1852/23624/221472/257397/23162/4293/27250/8567/10595/2146/1850/9294/5063/57498/51196/983/8754/23566/11183/2043/23533/5998",67
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly","26/2319","90/17913",4.85388677570823e-05,0.0029532069014309,0.00258587120416678,"22998/6385/6591/7057/54361/9076/347/6281/10395/261734/2697/90102/57662/1946/9693/861/79834/8861/3551/4323/9448/29984/1969/1307/2039/8829",26
"GO:0061436","BP","GO:0061436","establishment of skin barrier","11/2319","23/17913",5.05423318021481e-05,0.00304306956058767,0.00266455626430623,"3925/1364/9076/2810/79152/29841/8626/26154/56603/57822/7357",11
"GO:0031256","CC","GO:0031256","leading edge membrane","36/2383","153/18678",0.000172914526639241,0.0031618656299747,0.00266782412529115,"468/490/55612/3643/7168/9026/10630/10395/5796/8910/54869/10979/54997/81704/50649/117145/7074/30817/23710/5141/84168/221472/5064/2059/10347/378/3688/23189/6792/3685/23224/23286/1969/10519/24138/81848",36
"GO:0010839","BP","GO:0010839","negative regulation of keratinocyte proliferation","8/2319","13/17913",5.47458583685296e-05,0.00326217589041341,0.00285640897488758,"83481/6591/2810/1948/5796/687/7421/27152",8
"GO:0016055","BP","GO:0016055","Wnt signaling pathway","95/2319","498/17913",5.62487389261376e-05,0.00331752766319465,0.00290487579760333,"650/100133941/1499/1649/22943/1958/55612/3485/3489/9314/4929/6382/64750/6591/6659/83595/6662/54361/7477/8796/51421/8613/1277/2348/57447/5530/595/7316/57216/7314/25805/80114/4286/23002/27122/6932/2309/261734/1601/79960/10979/3090/6478/5698/54894/2887/7074/23554/83439/65981/9368/139285/80139/8325/861/65268/3487/5218/84327/7091/6657/57658/7476/3675/4776/25937/441478/2263/4790/1952/80326/3087/23189/8861/23112/57680/85458/5693/2300/1500/7090/2737/5916/4040/8312/57822/4139/79705/1000/27130/55959/6907/6934/64840/2776",95
"GO:0001654","BP","GO:0001654","eye development","70/2319","342/17913",5.72500766385421e-05,0.003342479221927,0.00292672374777364,"220/490/1499/1545/79977/3624/3725/9314/4814/23657/6662/7048/7477/1295/24147/362/157506/64919/6498/4286/658/3091/493/23047/7068/1282/261734/2697/2202/1410/1290/23554/64220/56006/6935/2296/668/64093/4237/8412/1289/7289/6256/6604/6657/5797/7476/2195/57728/3913/221322/5176/147912/285590/4212/7020/1027/2737/5916/57822/23094/4628/23287/4976/84440/80184/1969/5584/8829/114789",70
"GO:0072331","BP","GO:0072331","signal transduction by p53 class mediator","57/2319","264/17913",5.97648252674756e-05,0.00339077938256341,0.00296901607564467,"7832/1026/54541/10397/26471/10769/5366/51065/50484/6591/6659/1647/2810/4582/4193/7314/672/8626/2309/3090/27063/6884/116028/5884/94241/83667/5932/64782/55367/5983/5111/5325/675/23368/6874/7156/133746/60401/4194/29965/27330/1027/580/8445/7157/80010/1111/983/11200/387893/5565/83990/79813/545/2305/5883/7486",57
"GO:0007045","BP","GO:0007045","cell-substrate adherens junction assembly","24/2319","81/17913",5.98372832217072e-05,0.00339077938256341,0.00296901607564467,"22998/6385/7057/54361/3673/347/6281/10395/84962/5796/10979/3911/90102/57662/1946/2017/79834/8861/4323/9448/29984/1307/2039/8829",24
"GO:0048041","BP","GO:0048041","focal adhesion assembly","24/2319","81/17913",5.98372832217072e-05,0.00339077938256341,0.00296901607564467,"22998/6385/7057/54361/3673/347/6281/10395/84962/5796/10979/3911/90102/57662/1946/2017/79834/8861/4323/9448/29984/1307/2039/8829",24
"GO:1903844","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","31/2319","117/17913",6.09788340533737e-05,0.0034219190371699,0.00299628241316935,"10370/55612/3303/56937/64750/7048/7057/4015/2348/3309/7316/7314/25805/27122/23089/1601/1030/7080/3326/6935/80139/4052/116844/3675/201163/64081/6386/7157/51592/5654/9110",31
"GO:0060589","MF","GO:0060589","nucleoside-triphosphatase regulator activity","61/2303","267/16969",2.31752647801205e-05,0.00365396674699899,0.00326893208477489,"481/56882/54206/3725/5997/54453/216/57522/57600/6004/9411/10395/9353/10156/116983/163590/1122/9462/9901/26037/83667/5864/10636/9693/11080/6002/26575/573/57568/6102/9681/5900/6904/10049/1894/8976/119016/26086/64411/23380/23092/397/201176/10808/3268/9815/11033/85360/5147/23094/25780/5922/55357/394/55160/6001/57584/2776/8829/5998/64786",61
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt","95/2319","500/17913",6.57520208928236e-05,0.0036542950073127,0.00319975421510826,"650/100133941/1499/1649/22943/1958/55612/3485/3489/9314/4929/6382/64750/6591/6659/83595/6662/54361/7477/8796/51421/8613/1277/2348/57447/5530/595/7316/57216/7314/25805/80114/4286/23002/27122/6932/2309/261734/1601/79960/10979/3090/6478/5698/54894/2887/7074/23554/83439/65981/9368/139285/80139/8325/861/65268/3487/5218/84327/7091/6657/57658/7476/3675/4776/25937/441478/2263/4790/1952/80326/3087/23189/8861/23112/57680/85458/5693/2300/1500/7090/2737/5916/4040/8312/57822/4139/79705/1000/27130/55959/6907/6934/64840/2776",95
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","59/2319","277/17913",6.71943166165228e-05,0.00369888714327145,0.00323879974227811,"468/27113/664/100133941/1026/1545/1649/54541/3303/3315/4318/4824/26471/5329/5366/5743/51065/50484/6591/23645/57761/1051/6648/79094/9709/2810/1032/57600/4582/4193/7314/6498/672/3091/8626/10962/3090/5295/64782/1191/9368/90993/675/23368/4776/60401/219790/201163/27035/6477/29965/8445/7157/11200/53832/4976/1969/5883/3708",59
"GO:0001228","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","82/2303","390/16969",2.76824765814939e-05,0.00374108897801331,0.00334687386037911,"467/468/1649/1958/1999/2113/2353/79977/8091/3725/9314/8609/4929/6659/6662/4609/4781/1051/7022/1052/29841/1316/688/346389/5307/5966/64919/4286/2313/3091/8626/7071/4774/9935/2309/4605/26257/5013/2908/4094/4086/3726/3169/4899/2296/668/9516/5325/5083/861/90993/860/2551/79755/2120/2034/6657/9575/2354/7799/4790/2118/2355/4692/153222/1386/8538/9592/4212/7020/7157/2737/57822/51621/9095/2004/51804/571/64651/6667/4779/6239",82
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","18/2319","53/17913",6.97178843019613e-05,0.00380159784212581,0.0033287347340996,"1906/5327/5328/5329/5055/5270/7057/7035/5054/5154/7056/928/7103/18/114897/84830/10544/2161",18
"GO:0048880","BP","GO:0048880","sensory system development","71/2319","351/17913",7.50523136751001e-05,0.00405422778543999,0.00354994121150892,"220/490/1499/1545/79977/3624/3725/9314/4814/80736/23657/6662/7048/7477/1295/24147/362/157506/64919/6498/4286/658/3091/493/23047/7068/1282/261734/2697/2202/1410/1290/23554/64220/56006/6935/2296/668/64093/4237/8412/1289/7289/6256/6604/6657/5797/7476/2195/57728/3913/221322/5176/147912/285590/4212/7020/1027/2737/5916/57822/23094/4628/23287/4976/84440/80184/1969/5584/8829/114789",71
"GO:0071384","BP","GO:0071384","cellular response to corticosteroid stimulus","19/2319","58/17913",7.7484004446255e-05,0.0041308734439049,0.00361705327231738,"490/54541/1906/54206/114907/2706/6781/7538/678/8644/677/1978/54658/2309/2908/445/687/5176/153222",19
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","37/2319","151/17913",7.79633903164515e-05,0.0041308734439049,0.00361705327231738,"360/694/100133941/1499/54206/79977/3280/8609/4318/6662/7538/5275/5054/1051/2810/677/29841/247/595/1903/7498/84913/3397/1514/8626/10626/6935/2296/861/9575/25937/2146/4855/9294/7421/3551/1027",37
"GO:0007050","BP","GO:0007050","cell cycle arrest","51/2319","231/17913",7.86152385518233e-05,0.0041308734439049,0.00361705327231738,"7832/1026/1029/3576/1649/1843/8091/3398/3624/4824/10769/6659/7057/23645/4609/1647/2810/1032/4582/595/4193/6498/672/6419/1030/94241/3326/55367/5111/1021/55904/5325/9585/6657/58528/10595/133746/4194/8850/1877/2627/1027/580/7157/10634/983/323/11200/5565/6934/2305",51
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","17/2319","49/17913",8.12723551106987e-05,0.00423201993279134,0.00370561861898757,"1906/5327/5328/5329/5055/5270/7057/7035/5054/5154/7056/928/7103/18/114897/84830/2161",17
"GO:0036003","BP","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","11/2319","24/17913",8.24116777006436e-05,0.00425303122419393,0.00372401641338999,"467/468/1649/1051/3309/4582/3091/83667/90993/51360/7157",11
"GO:0150063","BP","GO:0150063","visual system development","70/2319","346/17913",8.35902320724977e-05,0.00427335467955177,0.00374181192848022,"220/490/1499/1545/79977/3624/3725/9314/4814/23657/6662/7048/7477/1295/24147/362/157506/64919/6498/4286/658/3091/493/23047/7068/1282/261734/2697/2202/1410/1290/23554/64220/56006/6935/2296/668/64093/4237/8412/1289/7289/6256/6604/6657/5797/7476/2195/57728/3913/221322/5176/147912/285590/4212/7020/1027/2737/5916/57822/23094/4628/23287/4976/84440/80184/1969/5584/8829/114789",70
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube","36/2319","146/17913",8.42841580396023e-05,0.00427335467955177,0.00374181192848022,"374/650/1499/1906/2247/4824/5228/6662/7048/3371/54361/4609/4070/57216/157506/1909/9353/10252/1282/3911/3169/7080/54922/9231/4776/2263/10672/4855/63943/7421/2737/4323/51804/1969/8829/8914",36
"GO:0042594","BP","GO:0042594","response to starvation","41/2319","174/17913",8.52630270748621e-05,0.00428539388254524,0.00375235363090102,"467/468/1026/1649/2752/3725/5366/54407/7378/54361/7538/8644/3309/220441/4141/6752/1978/1824/7071/54658/2309/81788/83667/11167/144577/23274/3992/122622/790/58528/84219/9681/55062/80315/8408/7157/10634/5287/53349/9706/7486",41
"GO:0016327","CC","GO:0016327","apicolateral plasma membrane","9/2383","19/18678",0.000244048937338635,0.00433864777490907,0.00366073406007952,"83481/1364/3856/3880/7056/1366/23255/5064/8777",9
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","66/2319","322/17913",8.79677328795928e-05,0.00438321979348316,0.00383801143089911,"650/100133941/1164/22943/1848/1906/2247/9518/8091/3643/1326/6288/7057/7477/1847/6283/1647/894/3084/4254/284340/595/5154/7316/57216/7314/805/60370/2149/7786/84962/493/7039/1902/7001/3672/7074/1163/5605/3326/8682/9693/154/8325/1852/221472/257397/23162/2180/4293/8567/10595/54757/2146/9294/5063/57498/1027/51196/983/8754/23566/11183/2043/10519/23533",66
"GO:0030216","BP","GO:0030216","keratinocyte differentiation","62/2319","298/17913",9.10414019314667e-05,0.00447007579161608,0.00391406381462213,"360/1475/1830/54206/79977/3861/3872/25984/3852/3854/5266/6278/6699/6703/7051/7538/8796/8644/5275/3866/2810/5493/677/3856/29841/247/3855/3880/5317/730755/64919/1514/1824/8626/144501/3875/26154/10626/286887/3860/6700/2296/861/1825/56603/6705/23086/5652/3858/3713/2355/2125/427/23254/7421/1832/8754/6704/23022/27152/1969/7357",62
"GO:0006978","BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","9/2319","17/17913",9.17006371180881e-05,0.00447007579161608,0.00391406381462213,"1026/51065/4582/672/675/27330/7157/11200/2305",9
"GO:0071385","BP","GO:0071385","cellular response to glucocorticoid stimulus","18/2319","54/17913",9.2030972180331e-05,0.00447007579161608,0.00391406381462213,"490/54541/1906/54206/114907/2706/6781/7538/678/677/1978/54658/2309/2908/445/687/5176/153222",18
"GO:0031528","CC","GO:0031528","microvillus membrane","10/2383","23/18678",0.000263542330363417,0.00455857003871856,0.00384629347016879,"1499/6286/10630/1836/9368/768/200958/5420/3685/150696",10
"GO:0030018","CC","GO:0030018","Z disc","27/2383","106/18678",0.000280516546272338,0.00472448920037622,0.00398628776281744,"1499/667/114907/3315/10398/91624/3856/5530/113146/3880/81493/493/9456/9124/1410/2316/4660/288/10529/6606/171024/8470/80206/10049/23224/23022/84033",27
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","54/2319","251/17913",0.0001017439695558,0.00489921623285624,0.00428982546850716,"360/467/468/490/1026/1591/2353/2752/3725/4929/5292/5366/5743/54407/6591/3371/7378/54361/8644/1277/2348/3309/10135/3655/4193/220441/7184/4141/1824/7071/81788/1030/83667/144577/23274/3992/58528/84219/9681/55062/5032/80315/5028/7421/54434/8408/432/7157/10634/5287/53349/83990/4976/7486",54
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","57/2319","269/17913",0.000102561447089205,0.00489921623285624,0.00428982546850716,"9510/7832/8900/1026/1029/3398/3624/9314/10769/51065/6659/4609/586/1647/894/2810/3400/1032/4582/5530/595/2273/4193/6241/1978/7298/9928/4174/4175/79960/10217/1030/4171/11040/4173/91/5932/55367/5111/4176/1021/55904/51053/5325/4194/3688/25988/2146/7465/1027/7157/983/5471/4172/11200/11319/571",57
"GO:0042770","BP","GO:0042770","signal transduction in response to DNA damage","33/2319","131/17913",0.000105171361381686,0.00498270876054218,0.00436293274825839,"7832/1026/10397/10769/5366/51065/6591/6659/1647/2810/4582/4193/672/2309/3090/27063/83667/55367/5111/5325/675/4194/5347/27330/80254/1027/7157/1111/983/11200/387893/545/2305",33
"GO:0045444","BP","GO:0045444","fat cell differentiation","49/2319","222/17913",0.000108184141572388,0.00504497943154669,0.00441745785956592,"10974/650/664/168455/1649/3280/8091/3398/9314/4929/51316/5743/5997/6591/144404/7538/678/57761/1051/1052/677/3400/11007/688/595/3655/25819/3914/55885/7204/3589/79689/28951/10124/154/8864/284207/116844/65989/1488/25937/1386/285590/8800/5467/84230/6934/122953/84159",49
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","17/2319","50/17913",0.000108410257657496,0.00504497943154669,0.00441745785956592,"1906/5327/5328/5329/5055/5270/7057/7035/5054/5154/7056/928/7103/18/114897/84830/2161",17
"GO:0007565","BP","GO:0007565","female pregnancy","44/2319","193/17913",0.000109104226460785,0.00504497943154669,0.00441745785956592,"231/23780/2113/2353/2706/3485/4318/7026/5228/5743/5744/5997/54407/64750/6781/7048/7076/54361/1364/7356/1508/10135/3673/7056/3490/8614/5125/5673/2697/91/3726/412/6256/790/2354/3675/2192/397/7421/3248/85360/5471/5467/1307",44
"GO:0070373","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","22/2319","74/17913",0.000113243878939909,0.00519483825613234,0.00454867644062726,"467/55450/154043/1843/1846/1848/54206/9314/7078/57447/55885/10252/10636/5801/9368/65268/8000/2192/201163/27330/2633/81848",22
"GO:0060479","BP","GO:0060479","lung cell differentiation","10/2319","21/17913",0.000117267894942361,0.00533707427375472,0.00467322038029734,"10551/1499/79977/6662/4781/3169/7080/25803/2627/7965",10
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","64/2319","313/17913",0.000120085611208739,0.0054226158811446,0.00474812186424026,"374/650/1499/1906/2247/79977/3280/4824/5228/6385/6659/6662/7048/3371/54361/4609/388/9788/2348/4070/1948/57216/153572/157506/1909/3091/10395/9353/10252/1282/3911/2697/3169/7080/26160/9645/54922/7289/9585/9231/4776/200894/2263/129880/10672/25902/23242/4855/63943/5420/54910/7421/2648/2737/5916/57822/4323/83852/51804/2043/80184/1969/8829/8914",64
"GO:0003712","MF","GO:0003712","transcription coregulator activity","98/2303","494/16969",5.57882790844751e-05,0.00546335335136251,0.00488765560753918,"467/694/10370/163732/1499/1649/1999/2247/8091/3303/3399/3725/8609/4084/7026/26471/6659/54361/57761/5784/3084/3400/135112/4582/595/8553/2274/672/10472/7050/84962/9734/7068/9124/9242/55509/79960/6478/27063/9139/3726/5932/57826/9603/6935/2296/1788/51053/8864/6256/2551/6604/6874/2145/57658/8819/1488/4776/55806/133746/25937/11030/3159/9663/25988/51442/55809/2146/10409/8850/79365/1877/8861/23426/8535/2648/2521/4212/7020/9792/9967/7543/23286/2077/387893/57326/11319/9063/6907/122953/4796/84159/9994/9425/9440/4779/51460/10847",98
"GO:0035035","MF","GO:0035035","histone acetyltransferase binding","12/2303","26/16969",5.76333564302522e-05,0.00546335335136251,0.00488765560753918,"10370/1958/2113/1051/3091/5111/2034/55128/7157/2737/11319/6667",12
"GO:0001227","MF","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","52/2303","224/16969",5.77521495915699e-05,0.00546335335136251,0.00488765560753918,"467/7832/3280/8091/4084/6591/4609/1051/7022/8553/2114/153572/6498/4286/7050/9242/6932/2309/55509/3720/3090/6304/54626/26137/9603/80317/6935/25803/9975/90993/2120/84108/4776/4790/7541/25988/7227/3087/79365/1877/10732/7020/3096/5467/23186/2004/2077/571/2305/122953/11279/84159",52
"GO:0071496","BP","GO:0071496","cellular response to external stimulus","65/2319","320/17913",0.000130439659181557,0.00581730913601576,0.00509372105736,"360/467/468/490/664/1026/1591/2353/2752/3725/4929/5292/5366/5743/54407/6591/6662/3371/7378/54361/8644/1647/1277/2348/3309/10135/3655/3673/4193/220441/7184/4141/1824/7071/81788/27063/1030/2697/83667/3759/144577/23274/3992/2729/58528/84219/9681/4790/55062/5032/80315/5028/7421/54434/8408/432/7157/10634/1111/5287/53349/83990/4976/9994/7486",65
"GO:0033273","BP","GO:0033273","response to vitamin","26/2319","95/17913",0.000130839132816964,0.00581730913601576,0.00509372105736,"360/490/1591/5292/5743/6591/6781/3371/249/1277/2348/6678/1032/595/3673/4193/8614/7298/1788/56603/4131/3157/7421/5467/83990/23530",26
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","68/2319","339/17913",0.000136739433853741,0.00603323608911926,0.00528278985913047,"54206/3725/10276/5997/54361/54453/4739/216/57522/3655/6004/9922/9411/6281/10395/2149/10156/116983/1122/81704/84220/9462/7074/9901/26037/10636/9639/9693/5903/6002/26575/57568/6102/9681/6904/3688/1894/2146/119016/64411/23380/6792/23348/23092/55188/397/201176/3268/9815/11033/85360/57822/23094/57514/9448/25780/79658/5922/55357/394/55160/27237/1969/6001/57584/2776/8829/5998",68
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","49/2319","225/17913",0.000152817736999213,0.00669156454435947,0.00585923189387731,"231/23780/2683/1906/2113/2353/2706/3485/4318/7026/5228/5743/5744/5997/5270/54407/64750/6781/7048/7076/54361/1364/7356/1508/10135/3673/7056/3490/8614/5125/5673/2697/91/3726/412/6256/790/2354/3675/2192/397/7421/285590/3248/85360/5471/5467/92/1307",49
"GO:0071383","BP","GO:0071383","cellular response to steroid hormone stimulus","52/2319","243/17913",0.000155960334980943,0.00674451044911365,0.00590559210332151,"490/1499/54541/1906/54206/114907/2706/4824/7026/4929/164091/56937/6781/7538/678/7035/8644/677/2274/55885/672/1978/8626/7068/54658/2309/1601/2908/3169/445/9975/861/81606/57678/6256/4306/57658/9575/200845/55128/7533/687/5176/153222/23426/7421/84830/5916/8312/5467/9063/8611",52
"GO:0003007","BP","GO:0003007","heart morphogenesis","53/2319","249/17913",0.000156360622868725,0.00674451044911365,0.00590559210332151,"9510/650/10370/1499/22943/1942/79977/3280/3398/3643/3725/8828/5292/6591/6659/6662/7048/7168/57493/3084/2348/10512/4193/57216/3091/10395/9353/10252/27063/2697/8701/26160/2296/9645/7139/1289/9249/6256/6604/27250/200894/2263/129880/4194/2627/10277/1386/6899/7157/1832/83852/10087/8829",53
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription","9/2319","18/17913",0.000162338449902392,0.006950490669895,0.00608595140062924,"1026/51065/4582/672/675/27330/7157/11200/2305",9
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","47/2319","214/17913",0.000167312865588799,0.00711079678752394,0.00622631778445003,"374/627/1382/1499/2335/51083/8828/6662/7048/3371/7477/1808/23767/3475/57216/157506/23327/9353/10252/3320/9699/26999/7074/4897/3326/1002/1946/2017/51330/2263/3688/4131/4692/80208/3913/23242/65059/6792/150465/22902/5916/23566/6405/51804/55558/8829/9706",47
"GO:0051020","MF","GO:0051020","GTPase binding","86/2303","426/16969",8.30479426549281e-05,0.00714212306832381,0.00638952592292461,"664/56882/54206/4688/10397/10276/22836/54453/19/6764/10938/220441/9922/752/23002/64283/332/4804/4644/9771/55701/3320/1122/54869/7204/81704/6653/50649/7074/80005/57553/2316/9639/50650/9693/55607/54922/8412/9267/8859/221472/5903/51195/10045/390637/148170/2059/79083/440107/8567/23086/58528/54843/5900/378/81846/1894/10160/9467/57480/201163/163259/27035/23380/6792/23348/221002/397/8408/51194/26269/51196/5147/1730/23179/25780/64780/2245/84440/64901/57221/27237/23299/9855/10519/84033",86
"GO:0060428","BP","GO:0060428","lung epithelium development","13/2319","34/17913",0.000181751325821472,0.0076680486368475,0.00671425566307827,"10551/54206/79977/6662/7477/4781/3169/64220/7080/25803/2263/2627/7965",13
"GO:0005518","MF","GO:0005518","collagen binding","20/2303","61/16969",9.77085726693661e-05,0.00770269247876836,0.00689102565141846,"2335/4318/7045/7057/6678/1508/3673/5154/4322/57211/1514/9902/9289/3672/84168/3675/3688/114897/1520/8754",20
"GO:0030695","MF","GO:0030695","GTPase regulator activity","53/2303","235/16969",0.000110218520357255,0.00802051694292026,0.00717535954390552,"56882/54206/3725/5997/54453/216/57522/6004/9411/10395/9353/10156/116983/1122/9462/9901/26037/83667/10636/9693/6002/26575/57568/6102/9681/5900/6904/1894/8976/119016/26086/64411/23380/23092/397/201176/3268/9815/11033/85360/5147/23094/25780/5922/55357/394/55160/6001/57584/2776/8829/5998/64786",53
"GO:1902895","BP","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","12/2319","30/17913",0.000194594133935144,0.00815039198655894,0.00713660256262528,"650/2353/3725/688/8862/84913/3091/4804/2908/7003/4086/7157",12
"GO:0033561","BP","GO:0033561","regulation of water loss via skin","11/2319","26/17913",0.00019907105329099,0.00827791861886276,0.00724826674913352,"3925/1364/9076/2810/79152/29841/8626/26154/56603/57822/7357",11
"GO:0045604","BP","GO:0045604","regulation of epidermal cell differentiation","18/2319","57/17913",0.000200914227000781,0.00829488737188937,0.0072631248377425,"360/54206/79977/3280/8609/7538/5275/2810/677/29841/247/1514/8626/10626/2296/861/2146/7421",18
