"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010962","BP","GO:0010962","regulation of glucan biosynthetic process","2/58","28/17913",0.00368966202356477,0.0277179193395526,0.0173470593841852,"3643/5500",2
"GO:0045577","BP","GO:0045577","regulation of B cell differentiation","2/58","28/17913",0.00368966202356477,0.0277179193395526,0.0173470593841852,"3398/678",2
"GO:0046457","BP","GO:0046457","prostanoid biosynthetic process","2/58","28/17913",0.00368966202356477,0.0277179193395526,0.0173470593841852,"1906/5743",2
"GO:0097327","BP","GO:0097327","response to antineoplastic agent","3/58","96/17913",0.00371861818838634,0.0277179193395526,0.0173470593841852,"9076/1499/1906",3
"GO:1901570","BP","GO:1901570","fatty acid derivative biosynthetic process","3/58","96/17913",0.00371861818838634,0.0277179193395526,0.0173470593841852,"1906/3248/5743",3
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/58","196/17913",0.00371976957383178,0.0277179193395526,0.0173470593841852,"2152/9709/4609/5743",4
"GO:0098685","CC","GO:0098685","Schaffer collateral - CA1 synapse","3/58","82/18678",0.00211474407587717,0.0282469387277879,0.020988437444796,"9590/1499/5327",3
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","5/58","322/17913",0.00382603061049176,0.0283566656233507,0.0177468141269831,"22943/1906/1647/9518/3643",5
"GO:0016101","BP","GO:0016101","diterpenoid metabolic process","3/58","97/17913",0.00382855347171714,0.0283566656233507,0.0177468141269831,"1645/10170/6385",3
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","4/58","199/17913",0.00392642773522032,0.0288211516444978,0.0180375093445156,"1499/1906/3280/6317",4
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","4/58","199/17913",0.00392642773522032,0.0288211516444978,0.0180375093445156,"1499/3280/7356/6385",4
"GO:0071229","BP","GO:0071229","cellular response to acid chemical","4/58","199/17913",0.00392642773522032,0.0288211516444978,0.0180375093445156,"1645/1646/9076/1906",4
"GO:0042136","BP","GO:0042136","neurotransmitter biosynthetic process","3/58","98/17913",0.00394045665455817,0.0288380443855909,0.0180480815443736,"1906/3643/5743",3
"GO:0007254","BP","GO:0007254","JNK cascade","4/58","200/17913",0.00399701017683983,0.028993062020204,0.018145098210029,"22943/1906/1647/6317",4
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","4/58","200/17913",0.00399701017683983,0.028993062020204,0.018145098210029,"1906/1647/3725/5743",4
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","4/58","200/17913",0.00399701017683983,0.028993062020204,0.018145098210029,"1499/3280/7356/6385",4
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","3/58","99/17913",0.00405433847913904,0.0293224068241261,0.0183512162739977,"1499/3398/4609",3
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","6/58","472/17913",0.00412091065362955,0.0297164788776395,0.0185978434190659,"1499/1906/3303/3397/10769/6385",6
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","5/58","328/17913",0.00413729621731737,0.0297474017496591,0.0186171962749092,"1499/9709/3303/3309/10769",5
"GO:0060840","BP","GO:0060840","artery development","3/58","100/17913",0.00417020952748073,0.0298966333180032,0.0187105917728305,"3280/3248/6659",3
"GO:0001569","BP","GO:0001569","branching involved in blood vessel morphogenesis","2/58","30/17913",0.00422846092857707,0.0299647994909828,0.0187532530792649,"1499/1906",2
"GO:0034694","BP","GO:0034694","response to prostaglandin","2/58","30/17913",0.00422846092857707,0.0299647994909828,0.0187532530792649,"1646/1906",2
"GO:1904837","BP","GO:1904837","beta-catenin-TCF complex assembly","2/58","30/17913",0.00422846092857707,0.0299647994909828,0.0187532530792649,"1499/4609",2
"GO:2000142","BP","GO:2000142","regulation of DNA-templated transcription, initiation","2/58","30/17913",0.00422846092857707,0.0299647994909828,0.0187532530792649,"1499/3725",2
"GO:1903426","BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","3/58","101/17913",0.00428808022249319,0.0302999691583642,0.0189630165919088,"1906/3643/5743",3
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","4/58","205/17913",0.00436286621103001,0.0307400802662545,0.01923845694624,"1906/3303/3397/6385",4
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","6/58","479/17913",0.00442611884985245,0.0310966464336777,0.0194616113037121,"22943/1906/1647/9518/3643/6317",6
"GO:0005719","CC","GO:0005719","nuclear euchromatin","2/58","24/18678",0.00250321620806357,0.0312067620605258,0.0231876869799573,"1499/3725",2
"GO:0003382","BP","GO:0003382","epithelial cell morphogenesis","2/58","31/17913",0.00451071576184518,0.0313329097694274,0.0196094750039181,"1365/3397",2
"GO:0045648","BP","GO:0045648","positive regulation of erythrocyte differentiation","2/58","31/17913",0.00451071576184518,0.0313329097694274,0.0196094750039181,"3303/3398",2
"GO:0045987","BP","GO:0045987","positive regulation of smooth muscle contraction","2/58","31/17913",0.00451071576184518,0.0313329097694274,0.0196094750039181,"1906/5743",2
"GO:0061311","BP","GO:0061311","cell surface receptor signaling pathway involved in heart development","2/58","31/17913",0.00451071576184518,0.0313329097694274,0.0196094750039181,"1499/22943",2
"GO:0032091","BP","GO:0032091","negative regulation of protein binding","3/58","103/17913",0.00452986145515933,0.0313772656851741,0.0196372348330406,"22943/3309/3397",3
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","5/58","339/17913",0.00475448886251355,0.0328406969464068,0.0205531127054843,"1646/1906/3248/3638/5743",5
"GO:0045446","BP","GO:0045446","endothelial cell differentiation","3/58","105/17913",0.00477976241953774,0.0328880338943792,0.0205827381920689,"9076/1499/3397",3
"GO:0060674","BP","GO:0060674","placenta blood vessel development","2/58","32/17913",0.00480146570479144,0.0328880338943792,0.0205827381920689,"3280/3726",2
"GO:1902235","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/58","32/17913",0.00480146570479144,0.0328880338943792,0.0205827381920689,"9709/3303",2
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","5/58","341/17913",0.00487338559950346,0.0330933443372736,0.0207112302481086,"9709/3303/3643/10769/678",5
"GO:0002065","BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","3/58","106/17913",0.00490778219876554,0.0330933443372736,0.0207112302481086,"10551/3280/6659",3
"GO:0006721","BP","GO:0006721","terpenoid metabolic process","3/58","106/17913",0.00490778219876554,0.0330933443372736,0.0207112302481086,"1645/10170/6385",3
"GO:0030330","BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator","3/58","106/17913",0.00490778219876554,0.0330933443372736,0.0207112302481086,"1647/10769/6659",3
"GO:0010001","BP","GO:0010001","glial cell differentiation","4/58","212/17913",0.00491218815905037,0.0330933443372736,0.0207112302481086,"1499/3280/3398/6659",4
"GO:0043583","BP","GO:0043583","ear development","4/58","212/17913",0.00491218815905037,0.0330933443372736,0.0207112302481086,"1906/3280/3638/6385",4
"GO:0006936","BP","GO:0006936","muscle contraction","5/58","343/17913",0.00499438831207323,0.0335361229405285,0.0209883400351245,"481/800/1906/5743/7169",5
"GO:0002694","BP","GO:0002694","regulation of leukocyte activation","6/58","492/17913",0.00503701378696661,0.0335361229405285,0.0209883400351245,"1499/3280/3398/7356/6385/678",6
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","4/58","214/17913",0.00507729273648494,0.0335361229405285,0.0209883400351245,"1499/3280/7356/6385",4
"GO:0003338","BP","GO:0003338","metanephros morphogenesis","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"1499/3280",2
"GO:0007340","BP","GO:0007340","acrosome reaction","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"2683/6690",2
"GO:0010092","BP","GO:0010092","specification of animal organ identity","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"1499/22943",2
"GO:0031128","BP","GO:0031128","developmental induction","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"1499/22943",2
"GO:0070873","BP","GO:0070873","regulation of glycogen metabolic process","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"3643/5500",2
"GO:1901890","BP","GO:1901890","positive regulation of cell junction assembly","2/58","33/17913",0.00510065472946631,0.0335361229405285,0.0209883400351245,"9076/6385",2
"GO:0005125","MF","GO:0005125","cytokine activity","5/59","154/16969",0.000194581120466945,0.0338384082276692,0.0239713343393815,"374/6372/1906/92304/7076",5
"GO:0048018","MF","GO:0048018","receptor ligand activity","7/59","397/16969",0.000435348884216344,0.0338384082276692,0.0239713343393815,"374/6372/22943/1906/9518/92304/7076",7
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","4/59","108/16969",0.000539564550423645,0.0338384082276692,0.0239713343393815,"1645/1646/10170/3248",4
"GO:0030545","MF","GO:0030545","receptor regulator activity","7/59","425/16969",0.000652894437472758,0.0338384082276692,0.0239713343393815,"374/6372/22943/1906/9518/92304/7076",7
"GO:0016614","MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","4/59","120/16969",0.000801858014873678,0.0338384082276692,0.0239713343393815,"1645/1646/10170/3248",4
"GO:0090092","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/58","215/17913",0.00516122777705129,0.0338438909433843,0.0211809544141726,"22943/3280/3303/3309",4
"GO:0070997","BP","GO:0070997","neuron death","5/58","347/17913",0.00524279231898095,0.0342338763592114,0.0214250239665962,"1499/22943/3309/3725/135112",5
"GO:0042303","BP","GO:0042303","molting cycle","3/58","109/17913",0.00530423216464398,0.0342338763592114,0.0214250239665962,"1499/22943/5743",3
"GO:0042633","BP","GO:0042633","hair cycle","3/58","109/17913",0.00530423216464398,0.0342338763592114,0.0214250239665962,"1499/22943/5743",3
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","3/58","109/17913",0.00530423216464398,0.0342338763592114,0.0214250239665962,"3303/3309/3725",3
"GO:0072009","BP","GO:0072009","nephron epithelium development","3/58","109/17913",0.00530423216464398,0.0342338763592114,0.0214250239665962,"1499/3280/4609",3
"GO:1903052","BP","GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","3/58","109/17913",0.00530423216464398,0.0342338763592114,0.0214250239665962,"9709/3303/10769",3
"GO:0010464","BP","GO:0010464","regulation of mesenchymal cell proliferation","2/58","34/17913",0.00540822707077217,0.034542416537737,0.0216181216062035,"1499/4609",2
"GO:0035909","BP","GO:0035909","aorta morphogenesis","2/58","34/17913",0.00540822707077217,0.034542416537737,0.0216181216062035,"3280/6659",2
"GO:0060795","BP","GO:0060795","cell fate commitment involved in formation of primary germ layer","2/58","34/17913",0.00540822707077217,0.034542416537737,0.0216181216062035,"1499/22943",2
"GO:0072595","BP","GO:0072595","maintenance of protein localization in organelle","2/58","34/17913",0.00540822707077217,0.034542416537737,0.0216181216062035,"3309/3638",2
"GO:0032434","BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","3/58","110/17913",0.0054405429931983,0.0346587959074472,0.0216909567931713,"9709/3303/10769",3
"GO:0044449","CC","GO:0044449","contractile fiber part","4/58","192/18678",0.00297786857811022,0.0348038390066632,0.0258604376520098,"1499/667/6385/7169",4
"GO:0051149","BP","GO:0051149","positive regulation of muscle cell differentiation","3/58","111/17913",0.00557894918377481,0.0352772652813259,0.0220780213785229,"1499/1906/9518",3
"GO:0010631","BP","GO:0010631","epithelial cell migration","5/58","354/17913",0.00569844697121142,0.0352772652813259,0.0220780213785229,"1906/3397/3725/10769/5743",5
"GO:0007098","BP","GO:0007098","centrosome cycle","3/58","112/17913",0.00571945947986663,0.0352772652813259,0.0220780213785229,"1499/1647/10769",3
"GO:0007613","BP","GO:0007613","memory","3/58","112/17913",0.00571945947986663,0.0352772652813259,0.0220780213785229,"3643/10769/5743",3
"GO:0030968","BP","GO:0030968","endoplasmic reticulum unfolded protein response","3/58","112/17913",0.00571945947986663,0.0352772652813259,0.0220780213785229,"10551/9709/3309",3
"GO:0070268","BP","GO:0070268","cornification","3/58","112/17913",0.00571945947986663,0.0352772652813259,0.0220780213785229,"3866/25984/3852",3
"GO:0001893","BP","GO:0001893","maternal placenta development","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"3726/5743",2
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"9590/6385",2
"GO:0030224","BP","GO:0030224","monocyte differentiation","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"3725/4609",2
"GO:0048710","BP","GO:0048710","regulation of astrocyte differentiation","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"3280/3398",2
"GO:0070423","BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"330/3303",2
"GO:0071542","BP","GO:0071542","dopaminergic neuron differentiation","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"1499/22943",2
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation","2/58","35/17913",0.00572412722539611,0.0352772652813259,0.0220780213785229,"3725/4609",2
"GO:0003279","BP","GO:0003279","cardiac septum development","3/58","113/17913",0.0058620824785837,0.0358849048511414,0.0224583082093143,"3280/3398/6659",3
"GO:0051817","BP","GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction","3/58","113/17913",0.0058620824785837,0.0358849048511414,0.0224583082093143,"6372/3643/3725",3
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","4/58","223/17913",0.00586650335508696,0.0358849048511414,0.0224583082093143,"1499/9709/3303/5743",4
"GO:0090132","BP","GO:0090132","epithelium migration","5/58","357/17913",0.00590206389513439,0.0360128414842071,0.0225383764259801,"1906/3397/3725/10769/5743",5
"GO:0031424","BP","GO:0031424","keratinization","4/58","224/17913",0.00595895554412217,0.0362699794133575,0.022699304339517,"3866/25984/3852/83896",4
"GO:0042692","BP","GO:0042692","muscle cell differentiation","5/58","359/17913",0.00604063703118315,0.0364528666149167,0.0228137629721145,"1499/22943/1906/9518/3280",5
"GO:0032885","BP","GO:0032885","regulation of polysaccharide biosynthetic process","2/58","36/17913",0.00604829995074665,0.0364528666149167,0.0228137629721145,"3643/5500",2
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","2/58","36/17913",0.00604829995074665,0.0364528666149167,0.0228137629721145,"330/3303",2
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity","2/58","36/17913",0.00604829995074665,0.0364528666149167,0.0228137629721145,"1499/4609",2
"GO:0043484","BP","GO:0043484","regulation of RNA splicing","3/58","115/17913",0.00615370024655962,0.0368173939325793,0.0230418997578952,"3187/3303/9589",3
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","3/58","115/17913",0.00615370024655962,0.0368173939325793,0.0230418997578952,"3303/3309/3725",3
"GO:0051153","BP","GO:0051153","regulation of striated muscle cell differentiation","3/58","115/17913",0.00615370024655962,0.0368173939325793,0.0230418997578952,"22943/1906/9518",3
"GO:0090130","BP","GO:0090130","tissue migration","5/58","363/17913",0.00632466078577691,0.0377484001753044,0.0236245632825903,"1906/3397/3725/10769/5743",5
"GO:0035315","BP","GO:0035315","hair cell differentiation","2/58","37/17913",0.00638069026389441,0.037898834200281,0.0237187113292998,"1499/3280",2
"GO:1905898","BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress","2/58","37/17913",0.00638069026389441,0.037898834200281,0.0237187113292998,"10551/9709",2
"GO:0034754","BP","GO:0034754","cellular hormone metabolic process","3/58","117/17913",0.00645386837571765,0.0382411140623848,0.0239329247058952,"1645/1646/10170",3
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","4/58","230/17913",0.00653417127606773,0.0386238633842561,0.0241724656012424,"374/1906/3725/7356",4
"GO:0007223","BP","GO:0007223","Wnt signaling pathway, calcium modulating pathway","2/58","38/17913",0.00672124344051676,0.0395395636847625,0.0247455500126807,"1499/22943",2
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/58","38/17913",0.00672124344051676,0.0395395636847625,0.0247455500126807,"10769/5743",2
"GO:0001838","BP","GO:0001838","embryonic epithelial tube formation","3/58","120/17913",0.00692029103074172,0.0405166562966521,0.0253570563582566,"1499/6385/6659",3
"GO:0051101","BP","GO:0051101","regulation of DNA binding","3/58","120/17913",0.00692029103074172,0.0405166562966521,0.0253570563582566,"1499/3280/3725",3
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","4/58","235/17913",0.00704084705005735,0.0406775359009017,0.0254577416952198,"1647/10769/6659/678",4
"GO:0021575","BP","GO:0021575","hindbrain morphogenesis","2/58","39/17913",0.00706990501384641,0.0406775359009017,0.0254577416952198,"3280/3309",2
"GO:0060119","BP","GO:0060119","inner ear receptor cell development","2/58","39/17913",0.00706990501384641,0.0406775359009017,0.0254577416952198,"3280/6385",2
"GO:0071548","BP","GO:0071548","response to dexamethasone","2/58","39/17913",0.00706990501384641,0.0406775359009017,0.0254577416952198,"9076/1906",2
"GO:0090279","BP","GO:0090279","regulation of calcium ion import","2/58","39/17913",0.00706990501384641,0.0406775359009017,0.0254577416952198,"1499/6690",2
"GO:0006720","BP","GO:0006720","isoprenoid metabolic process","3/58","121/17913",0.00708010791605772,0.0406775359009017,0.0254577416952198,"1645/10170/6385",3
"GO:0046718","BP","GO:0046718","viral entry into host cell","3/58","121/17913",0.00708010791605772,0.0406775359009017,0.0254577416952198,"9076/3303/6317",3
"GO:0090101","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/58","121/17913",0.00708010791605772,0.0406775359009017,0.0254577416952198,"22943/3303/3309",3
"GO:0031023","BP","GO:0031023","microtubule organizing center organization","3/58","122/17913",0.00724210845802393,0.041318665193227,0.0258589878266723,"1499/1647/10769",3
"GO:0035270","BP","GO:0035270","endocrine system development","3/58","122/17913",0.00724210845802393,0.041318665193227,0.0258589878266723,"3280/3643/6659",3
"GO:1903409","BP","GO:1903409","reactive oxygen species biosynthetic process","3/58","122/17913",0.00724210845802393,0.041318665193227,0.0258589878266723,"1906/3643/5743",3
"GO:0045165","BP","GO:0045165","cell fate commitment","4/58","238/17913",0.00735701825524847,0.0418771015964259,0.0262084812114358,"1499/22943/3280/3398",4
"GO:0040019","BP","GO:0040019","positive regulation of embryonic development","2/58","40/17913",0.00742662077362377,0.0420784803740573,0.0263345126632014,"1499/3280",2
"GO:0061028","BP","GO:0061028","establishment of endothelial barrier","2/58","40/17913",0.00742662077362377,0.0420784803740573,0.0263345126632014,"9076/1499",2
"GO:0005882","CC","GO:0005882","intermediate filament","4/58","206/18678",0.00382984942814975,0.0421283437096473,0.0313027940876636,"3866/25984/3852/83896",4
"GO:0003158","BP","GO:0003158","endothelium development","3/58","124/17913",0.00757268913147329,0.0426115390716083,0.0266681235943971,"9076/1499/3397",3
"GO:0046330","BP","GO:0046330","positive regulation of JNK cascade","3/58","124/17913",0.00757268913147329,0.0426115390716083,0.0266681235943971,"22943/1906/1647",3
"GO:2000134","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","3/58","124/17913",0.00757268913147329,0.0426115390716083,0.0266681235943971,"1647/10769/6659",3
"GO:0008106","MF","GO:0008106","alcohol dehydrogenase (NADP+) activity","2/59","15/16969",0.00121210882689899,0.0426258270792813,0.0301963953367819,"1645/1646",2
"GO:0033613","MF","GO:0033613","activating transcription factor binding","3/59","64/16969",0.00143086588989057,0.0431303861095587,0.030553828024731,"1499/3725/4609",3
"GO:0001709","BP","GO:0001709","cell fate determination","2/58","41/17913",0.00779133676505352,0.0434133418626422,0.0271699260731504,"1499/3280",2
"GO:0032881","BP","GO:0032881","regulation of polysaccharide metabolic process","2/58","41/17913",0.00779133676505352,0.0434133418626422,0.0271699260731504,"3643/5500",2
"GO:0045601","BP","GO:0045601","regulation of endothelial cell differentiation","2/58","41/17913",0.00779133676505352,0.0434133418626422,0.0271699260731504,"1499/3397",2
"GO:0072210","BP","GO:0072210","metanephric nephron development","2/58","41/17913",0.00779133676505352,0.0434133418626422,0.0271699260731504,"1499/3280",2
"GO:0010498","BP","GO:0010498","proteasomal protein catabolic process","5/58","382/17913",0.00780345551170714,0.0434133418626422,0.0271699260731504,"1499/9709/3303/3309/10769",5
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","5/58","383/17913",0.00788741543757661,0.0437780048554422,0.0273981477702346,"1499/2152/3397/10769/5743",5
"GO:0061448","BP","GO:0061448","connective tissue development","4/58","243/17913",0.00790460925409367,0.0437780048554422,0.0273981477702346,"1499/1906/3398/7076",4
"GO:0045926","BP","GO:0045926","negative regulation of growth","4/58","244/17913",0.00801726027096747,0.0441038993429732,0.0276021064786399,"9518/3303/4502/92304",4
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","4/58","244/17913",0.00801726027096747,0.0441038993429732,0.0276021064786399,"1499/3280/7356/6385",4
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","4/58","244/17913",0.00801726027096747,0.0441038993429732,0.0276021064786399,"481/1499/5743/6690",4
"GO:0045471","BP","GO:0045471","response to ethanol","3/58","127/17913",0.00808511290463007,0.044377885340369,0.0277735786338561,"9076/1365/3248",3
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","4/58","246/17913",0.00824572748550746,0.0450382024035272,0.0281868332929333,"1499/3280/7356/6385",4
"GO:0014013","BP","GO:0014013","regulation of gliogenesis","3/58","128/17913",0.0082603616445672,0.0450382024035272,0.0281868332929333,"1499/3280/3398",3
"GO:0072175","BP","GO:0072175","epithelial tube formation","3/58","128/17913",0.0082603616445672,0.0450382024035272,0.0281868332929333,"1499/6385/6659",3
"GO:0003206","BP","GO:0003206","cardiac chamber morphogenesis","3/58","129/17913",0.00843784155244522,0.0457018774833982,0.0286021895424876,"3280/3398/6659",3
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","3/58","129/17913",0.00843784155244522,0.0457018774833982,0.0286021895424876,"1906/10769/5743",3
"GO:1903364","BP","GO:1903364","positive regulation of cellular protein catabolic process","3/58","129/17913",0.00843784155244522,0.0457018774833982,0.0286021895424876,"9709/3303/10769",3
"GO:0010761","BP","GO:0010761","fibroblast migration","2/58","43/17913",0.0085445548947752,0.0458756779175813,0.0287109612874313,"9590/6385",2
"GO:0031018","BP","GO:0031018","endocrine pancreas development","2/58","43/17913",0.0085445548947752,0.0458756779175813,0.0287109612874313,"3280/6659",2
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus","2/58","43/17913",0.0085445548947752,0.0458756779175813,0.0287109612874313,"3397/678",2
"GO:1990090","BP","GO:1990090","cellular response to nerve growth factor stimulus","2/58","43/17913",0.0085445548947752,0.0458756779175813,0.0287109612874313,"3309/3397",2
"GO:0000791","CC","GO:0000791","euchromatin","2/58","32/18678",0.00442747782487718,0.0459965751806684,0.0341770218060694,"1499/3725",2
"GO:0001889","BP","GO:0001889","liver development","3/58","130/17913",0.00861755888926804,0.0460664724102393,0.0288303686409837,"9076/3280/3725",3
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","3/58","130/17913",0.00861755888926804,0.0460664724102393,0.0288303686409837,"1647/10769/6659",3
"GO:0009896","BP","GO:0009896","positive regulation of catabolic process","5/58","392/17913",0.00867166930001962,0.0462551731209289,0.0289484656162317,"9709/3303/3643/10769/678",5
"GO:0003231","BP","GO:0003231","cardiac ventricle development","3/58","131/17913",0.00879951978728833,0.0467343826283845,0.0292483754212016,"3280/3398/6659",3
"GO:0042770","BP","GO:0042770","signal transduction in response to DNA damage","3/58","131/17913",0.00879951978728833,0.0467343826283845,0.0292483754212016,"1647/10769/6659",3
"GO:0032527","BP","GO:0032527","protein exit from endoplasmic reticulum","2/58","44/17913",0.00893295039145922,0.0473407866650824,0.0296278890025258,"9709/3638",2
"GO:0007292","BP","GO:0007292","female gamete generation","3/58","132/17913",0.00898373025093806,0.0474055637061302,0.0296684292452483,"1499/3248/5743",3
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","3/58","132/17913",0.00898373025093806,0.0474055637061302,0.0296684292452483,"3398/7356/6385",3
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","5/58","397/17913",0.00913003076953442,0.048074401846435,0.0300870167588399,"1499/50486/9709/3303/5743",5
"GO:0000077","BP","GO:0000077","DNA damage checkpoint","3/58","133/17913",0.00917019615775412,0.0480799836927876,0.0300905101170161,"1647/10769/6659",3
"GO:0061008","BP","GO:0061008","hepaticobiliary system development","3/58","133/17913",0.00917019615775412,0.0480799836927876,0.0300905101170161,"9076/3280/3725",3
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","4/58","254/17913",0.00920237862723482,0.0481460617965328,0.0301318646204195,"1647/10769/6659/678",4
"GO:0002067","BP","GO:0002067","glandular epithelial cell differentiation","2/58","45/17913",0.00932913283451966,0.0482954476633344,0.0302253566849147,"10551/3280",2
"GO:0005978","BP","GO:0005978","glycogen biosynthetic process","2/58","45/17913",0.00932913283451966,0.0482954476633344,0.0302253566849147,"3643/5500",2
"GO:0009250","BP","GO:0009250","glucan biosynthetic process","2/58","45/17913",0.00932913283451966,0.0482954476633344,0.0302253566849147,"3643/5500",2
"GO:0010463","BP","GO:0010463","mesenchymal cell proliferation","2/58","45/17913",0.00932913283451966,0.0482954476633344,0.0302253566849147,"1499/4609",2
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","2/58","45/17913",0.00932913283451966,0.0482954476633344,0.0302253566849147,"1499/22943",2
"GO:0030509","BP","GO:0030509","BMP signaling pathway","3/58","134/17913",0.0093589232592988,0.0483478829718818,0.0302581729435976,"22943/3280/3397",3
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","3/58","135/17913",0.00954991718207552,0.0492311244249973,0.0308109432201134,"22943/3397/10769",3
"GO:0045687","BP","GO:0045687","positive regulation of glial cell differentiation","2/58","46/17913",0.00973304953096362,0.04965470704697,0.0310760393410544,"3280/3398",2
"GO:0048538","BP","GO:0048538","thymus development","2/58","46/17913",0.00973304953096362,0.04965470704697,0.0310760393410544,"1499/3280",2
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","2/58","46/17913",0.00973304953096362,0.04965470704697,0.0310760393410544,"481/1906",2
"GO:0060711","BP","GO:0060711","labyrinthine layer development","2/58","46/17913",0.00973304953096362,0.04965470704697,0.0310760393410544,"3280/3726",2
"GO:1990089","BP","GO:1990089","response to nerve growth factor","2/58","46/17913",0.00973304953096362,0.04965470704697,0.0310760393410544,"3309/3397",2
